nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season
2544,LeBron James,6.564778696793281,1.038852862907099,4.851326241311762,5.8532991917582216,7.290000468758699,8.237560511825379,5.210526315789474,2508.0,71,-1.354252381003807,1.354252381003807,-1.3036036472134294,FG3A,2023-24
101108,Chris Paul,4.547590767399824,0.9812393323593438,2.899421159018627,3.889543759349679,5.20201621443282,6.136863952780312,4.931506849315069,1533.0,58,0.3839160819152445,0.3839160819152445,0.3912563115383241,FG3A,2023-24
200768,Kyle Lowry,5.936252057859735,1.0066604952470704,4.308968210102254,5.2229019343839385,6.614777944004331,7.625877001698697,5.322294500295683,1691.0,60,-0.6139575575640519,0.6139575575640519,-0.6098953524677303,FG3A,2023-24
200782,P.J. Tucker,2.42377850693917,0.9117161617490133,0.9063990596155451,1.8368426473849213,3.0212413055929366,3.919406990361327,2.5872689938398357,487.0,31,0.16349048690066548,0.16349048690066548,0.17932169436047887,FG3A,2023-24
201143,Al Horford,5.6787151898878365,1.0545222974954476,3.930608465196832,4.977518781155698,6.348363607846395,7.488814676432339,5.3318025258323765,1742.0,65,-0.34691266405546006,0.34691266405546006,-0.3289761296459999,FG3A,2023-24
201144,Mike Conley,6.058638706955428,1.046268665117803,4.338962983903328,5.334192619518385,6.77079498398593,7.763138632272949,6.657534246575342,2190.0,76,0.5988955396199147,0.5988955396199147,0.5724108535282216,FG3A,2023-24
201145,Jeff Green,2.86982135167375,0.952771806704516,1.3492969315432903,2.2179916000267372,3.489451299458109,4.409205813974181,4.4104134762633995,1306.0,78,1.5405921245896494,1.5405921245896494,1.6169581359867367,FG3A,2023-24
201566,Russell Westbrook,4.383377562298458,0.9729667341506908,2.8478241538444693,3.704104413278528,5.017457396118641,6.0428877593973915,3.6330275229357802,1526.0,68,-0.7503500393626776,0.7503500393626776,-0.7711980410282611,FG3A,2023-24
201567,Kevin Love,8.623391898390572,1.2389270926086915,6.5503328169892505,7.791896814056224,9.440780624766543,10.707724057199624,9.485961123110151,926.0,55,0.8625692247195786,0.8625692247195786,0.696222747783607,FG3A,2023-24
201569,Eric Gordon,5.411312070691334,0.9971019639903588,3.787921075318475,4.73022116034176,6.0960530610712675,7.051940666845273,7.553911205073995,1892.0,68,2.142599134382661,2.142599134382661,2.148826510989982,FG3A,2023-24
201572,Brook Lopez,5.207866114783904,1.023735486034466,3.4986456305496025,4.505609946009995,5.8682119593284465,6.85872180273747,6.029850746268656,2412.0,79,0.8219846314847521,0.8219846314847521,0.8029267742478924,FG3A,2023-24
201587,Nicolas Batum,7.322022306495569,1.1464463655101649,5.394822756959887,6.558698242898656,8.103039355177636,9.248237613555855,4.358638743455497,1528.0,60,-2.9633835630400718,2.9633835630400718,-2.584842738562284,FG3A,2023-24
201935,James Harden,5.773080495835038,0.9735874922208981,4.194680571006898,5.140519871519009,6.441357697487272,7.3710180242936945,7.11543134872418,2469.0,72,1.3423508528891421,1.3423508528891421,1.3787675618418638,FG3A,2023-24
201939,Stephen Curry,11.587727303336466,1.320899832610316,9.509862823376784,10.618967641967952,12.475239626979164,13.789697448718428,13.031404958677687,2420.0,74,1.4436776553412205,1.4436776553412205,1.092950138761298,FG3A,2023-24
201942,DeMar DeRozan,2.1253159431875357,0.9015384244023557,0.6330748845718833,1.515370384849394,2.696193990702276,3.6490161715416054,2.7045075125208684,2995.0,79,0.5791915693333327,0.5791915693333327,0.6424480129255591,FG3A,2023-24
201950,Jrue Holiday,6.619583375866949,1.0554812600761805,4.862577709938482,5.915161518531617,7.342692031204192,8.331318644294353,5.117880794701986,2265.0,69,-1.5017025811649622,1.5017025811649622,-1.4227657448475923,FG3A,2023-24
201988,Patty Mills,8.794361134578981,1.3616725812604404,6.600566642782249,7.877733980350454,9.669123635338186,11.11069063858024,7.492822966507177,418.0,32,-1.3015381680718043,1.3015381680718043,-0.9558378320778316,FG3A,2023-24
202331,Paul George,7.417318546546534,1.1368599736692615,5.589630602456731,6.623006163891248,8.197341486215473,9.312175742992737,8.470588235294118,2499.0,74,1.0532696887475836,1.0532696887475836,0.9264726643054493,FG3A,2023-24
202685,Jonas Valančiūnas,1.9445006651270393,0.8950974749195001,0.4656199055255653,1.3451366741640292,2.555659578371782,3.4141896056033367,2.240663900414938,1928.0,82,0.29616323528789845,0.29616323528789845,0.33087260727054746,FG3A,2023-24
202692,Alec Burks,7.639635980705623,1.229813985176193,5.641372390377504,6.782787569534682,8.454257641347583,9.67016045565966,9.810074318744839,1211.0,66,2.170438338039216,2.170438338039216,1.7648509158303822,FG3A,2023-24
202696,Nikola Vučević,4.094063567532773,0.9408337025228588,2.536985139802461,3.502241876727681,4.6876447064029785,5.622243503586474,4.313935681470138,2612.0,76,0.21987211393736494,0.21987211393736494,0.2336992322317693,FG3A,2023-24
202699,Tobias Harris,4.242083312281507,0.9738623854584192,2.6279706362094766,3.5773800246976726,4.920636038549963,5.8545348117097085,3.917334458034585,2371.0,70,-0.32474885424692257,0.32474885424692257,-0.3334648294215162,FG3A,2023-24
202704,Reggie Jackson,6.372932169796527,1.1387851263701756,4.475452885475374,5.6003536880724365,7.1560734761820175,8.255832302529864,5.620670698185817,1819.0,82,-0.7522614716107094,0.7522614716107094,-0.6605824524671373,FG3A,2023-24
202710,Jimmy Butler III,1.5361320942593388,0.883299535160288,0.09182072293731444,0.9355434289758091,2.1312871407512737,2.9917312116416475,2.5563173359451516,2042.0,60,1.0201852416858128,1.0201852416858128,1.1549708802922496,FG3A,2023-24
202711,Bojan Bogdanović,6.0139301194690855,1.0360067168721265,4.299962451545119,5.322704553346682,6.734472881554046,7.679854265020718,8.124324324324323,1480.0,57,2.110394204855238,2.110394204855238,2.0370468361700036,FG3A,2023-24
203076,Anthony Davis,1.1627455958199275,0.8558871472633518,-0.2624518741822933,0.5873481195962871,1.7480279530565737,2.5383118721507474,1.4261384672343578,2701.0,76,0.26339287141443024,0.26339287141443024,0.3077425245333024,FG3A,2023-24
203078,Bradley Beal,3.8910547135849116,0.9414197655421713,2.374376283712597,3.278828324884172,4.495872374792328,5.457431263561768,4.782362916902205,1769.0,53,0.8913082033172932,0.8913082033172932,0.9467702250801815,FG3A,2023-24
203081,Damian Lillard,10.860627938116732,1.2195247038178794,8.999988852384028,9.981238267413437,11.697361345574649,12.985197479774168,8.68243505234587,2579.0,73,-2.178192885770862,2.178192885770862,-1.786099846072612,FG3A,2023-24
203083,Andre Drummond,0.14083243699660689,0.8412089245206666,-1.263509940579392,-0.4127869476245732,0.704226697319037,1.4962813513759878,0.08005930318754632,1349.0,79,-0.06077313380906056,0.06077313380906056,-0.07224499412401027,FG3A,2023-24
203084,Harrison Barnes,4.778384593818199,0.9748176591922033,3.145911131579661,4.123207170634263,5.436950655618421,6.364866963531917,5.825977301387137,2379.0,82,1.0475927075689384,1.0475927075689384,1.0746550369604928,FG3A,2023-24
203110,Draymond Green,1.655154094996398,0.8751672172183771,0.1900523809673187,1.091881937998281,2.2030160342240217,3.081517535152855,3.1126005361930296,1492.0,55,1.4574464411966315,1.4574464411966315,1.6653348211887609,FG3A,2023-24
203114,Khris Middleton,7.082711425233132,1.1956250629447163,5.211156653478552,6.245724558561992,7.854461253733047,9.13385885260754,5.975806451612903,1488.0,55,-1.106904973620229,1.106904973620229,-0.9257960609273465,FG3A,2023-24
203200,Justin Holiday,7.379121134905995,1.2383812792911308,5.386049038918729,6.514005713655054,8.210901696725177,9.40942209530153,5.679814385150812,862.0,58,-1.6993067497551833,1.6993067497551833,-1.3721999663366145,FG3A,2023-24
203468,CJ McCollum,7.100349009051879,1.0332228463658975,5.508453422041878,6.409975178075476,7.7872961006405355,8.837627381977246,9.28763316350162,2159.0,66,2.187284154449742,2.187284154449742,2.116952951769278,FG3A,2023-24
203471,Dennis Schröder,3.8747956634063354,0.9737298389418199,2.289713705826378,3.2194167170305397,4.488012401326646,5.5025984042527725,5.322619525914022,2489.0,80,1.4478238625076867,1.4478238625076867,1.486884559356914,FG3A,2023-24
203482,Kelly Olynyk,3.876185185604011,0.9433690209345186,2.322737164101706,3.2467370881727446,4.50789784358562,5.4482500539522745,3.170454545454546,1760.0,78,-0.705730640149465,0.705730640149465,-0.7480960520098013,FG3A,2023-24
203484,Kentavious Caldwell-Pope,4.876677440715827,0.9706015392874784,3.321769097185574,4.203224505147471,5.530976819107825,6.497606416486694,4.612312811980033,2404.0,76,-0.2643646287357946,0.2643646287357946,-0.2723719446497741,FG3A,2023-24
203486,Mason Plumlee,0.08002927380866653,0.8568945138934101,-1.328219083522976,-0.5179451377000179,0.6715127674169424,1.4073441525935433,0.32095096582466565,673.0,46,0.2409216920159991,0.2409216920159991,0.2811567679682538,FG3A,2023-24
203497,Rudy Gobert,0.037829585799835086,0.8557849207435965,-1.4199813230589229,-0.523780734270823,0.6242353154811109,1.3846456033734835,0.04173106646058732,2588.0,76,0.0039014806607522365,0.0039014806607522365,0.004558949995709456,FG3A,2023-24
203501,Tim Hardaway Jr.,9.430101636308043,1.145791296372339,7.5591897938388035,8.643431342253777,10.142393333511329,11.339192124654682,10.128180961357211,2122.0,79,0.6980793250491679,0.6980793250491679,0.6092552171231701,FG3A,2023-24
203507,Giannis Antetokounmpo,2.595279356220207,0.9132029064841076,1.0712767231068816,2.01180154234826,3.2083753204004095,4.064005256382919,1.7349397590361446,2573.0,73,-0.8603395971840622,0.8603395971840622,-0.9421121977112702,FG3A,2023-24
203552,Seth Curry,7.178572294927675,1.198577597310516,5.241586632672686,6.372658720642204,7.967140563718818,9.187536512053892,6.3219512195121945,615.0,44,-0.8566210754154806,0.8566210754154806,-0.7146980532071096,FG3A,2023-24
203897,Zach LaVine,6.586233941287624,1.0233984784156278,4.829653576486061,5.931001801589266,7.307499569838824,8.236664615441704,6.977064220183486,872.0,25,0.3908302788958622,0.3908302788958622,0.38189452802482693,FG3A,2023-24
203903,Jordan Clarkson,8.180791076211335,1.1106939901079067,6.392049979488436,7.423856074282543,8.917522047462262,10.047755647344738,6.609625668449198,1683.0,55,-1.5711654077621375,1.5711654077621375,-1.4145799128790595,FG3A,2023-24
203914,Gary Harris,7.73009882624304,1.2274336517264468,5.794015187734276,6.889384808654091,8.51395512742383,9.769064839611305,5.685670261941448,1298.0,54,-2.044428564301592,2.044428564301592,-1.6656122808968135,FG3A,2023-24
203915,Spencer Dinwiddie,6.172402446034177,1.0084070621014538,4.542688016481211,5.496518790833746,6.8461135870534875,7.884827748335773,6.156133828996282,2152.0,76,-0.016268617037894728,0.016268617037894728,-0.016132986022521504,FG3A,2023-24
203924,Jerami Grant,5.609152570130095,1.0562275840756241,3.90013222948349,4.859570962024015,6.30003344252169,7.365161698074744,5.423580786026201,1832.0,54,-0.1855717841038942,0.1855717841038942,-0.1756929916446942,FG3A,2023-24
203926,Doug McDermott,8.113494444442603,1.2819120361317546,6.080363496263261,7.227267861529723,8.950241170394891,10.26547598681479,9.119469026548671,904.0,64,1.0059745821060684,1.0059745821060684,0.7847454066674154,FG3A,2023-24
203932,Aaron Gordon,2.768098554668744,0.9196735120278187,1.2417068512612495,2.1626875801592034,3.364701911630518,4.2610103525909615,2.1637630662020904,2296.0,73,-0.6043354884666536,0.6043354884666536,-0.6571195979474653,FG3A,2023-24
203935,Marcus Smart,5.766464815334399,1.0029763793587174,4.160118957907021,5.10859709098963,6.417489628386593,7.434993717528073,8.0,603.0,20,2.233535184665601,2.233535184665601,2.226907064445204,FG3A,2023-24
