nba_api_id,train_co_REB,train_co_OREB,train_co_DREB,train_co_AST,train_co_BLK,train_co_STL,train_co_TOV,train_co_PTS,train_co_FGA,train_co_FG3A,test_co_REB,test_co_OREB,test_co_DREB,test_co_AST,test_co_BLK,test_co_STL,test_co_TOV,test_co_PTS,test_co_FGA,test_co_FG3A,train_REB,train_OREB,train_DREB,train_AST,train_BLK,train_STL,train_TOV,train_PTS,train_FGA,train_FG3A,test_REB,test_OREB,test_DREB,test_AST,test_BLK,test_STL,test_TOV,test_PTS,test_FGA,test_FG3A,d_REB,d_co_REB,d_OREB,d_co_OREB,d_DREB,d_co_DREB,d_AST,d_co_AST,d_BLK,d_co_BLK,d_STL,d_co_STL,d_TOV,d_co_TOV,d_PTS,d_co_PTS,d_FGA,d_co_FGA,d_FG3A,d_co_FG3A
2544,7.3554942440363495,1.7397322503294124,5.615761993706936,3.1957469103632143,1.2323209272100244,1.1880024234579671,2.0884243829494413,19.78376733130716,14.756227082811494,3.5641025922474374,6.649317744303648,1.4319511823969004,5.217366561906747,3.616640718372598,0.8113994327552146,0.9907291535243937,1.7676215115223906,17.458649493675733,12.525351743838117,4.097777178183795,8.186815983710868,1.0216340035632476,7.16518198014762,8.05395775006363,0.6963603970475948,1.1407482820055994,3.678798676508017,27.98727411555103,20.918299821837618,7.032323746500381,7.435406698564594,0.8755980861244019,6.559808612440191,8.454545454545455,0.5454545454545454,1.2775119617224882,3.5167464114832536,26.15311004784689,18.215311004784688,5.210526315789474,-0.7514092851462744,-0.7061764997327016,-0.1460359174388457,-0.3077810679325119,-0.6053733677074291,-0.3983954318001892,0.40058770448182557,0.4208938080093838,-0.15090585159304937,-0.42092149445480975,0.13676367971688874,-0.19727326993357341,-0.16205226502476355,-0.3208028714270508,-1.8341640677041404,-2.325117837631428,-2.7029888170529297,-2.2308753389733766,-1.821797430710907,0.5336745859363572
201142,6.8100458908109625,1.577163378020003,5.23288251279096,4.068171885165333,0.8826049461153368,1.079368364413283,2.0132790501438285,19.276754436081774,14.046226388802605,4.9219360918142625,5.952150869870277,1.271611233063783,4.680539636806493,5.85358933816686,0.6530000720212408,0.9704314911233457,2.480461010124834,23.012769883065594,16.44434986572854,5.3718182197592546,7.137994668853803,0.4355136354316178,6.702481033422186,5.765019479188026,1.2105802747590733,0.7898298134098831,3.447201148246873,29.17203198687718,19.04449456633176,5.307361082632766,6.387096774193549,0.5290322580645161,5.858064516129032,4.87741935483871,1.1741935483870967,0.8903225806451612,3.1483870967741936,26.219354838709677,18.529032258064515,5.251612903225807,-0.7508978946602545,-0.8578950209406857,0.09351862263289834,-0.30555214495621996,-0.8444165172931539,-0.5523428759844666,-0.8876001243493157,1.7854174530015277,-0.0363867263719766,-0.22960487409409602,0.10049276723527811,-0.10893687328993729,-0.2988140514726796,0.4671819599810054,-2.9526771481675027,3.7360154469838207,-0.5154623082672458,2.398123476925935,-0.055748179406958975,0.44988212794499205
201143,6.520349847146553,1.0459179252472763,5.474431921899277,4.251000888017185,0.6388619917266453,1.103829033075944,2.422858466347831,21.965407004044796,16.669156955977034,7.237465974037007,6.632655920505065,1.395576340447462,5.237079580057602,4.534209560503382,0.9811877106731568,1.0395788443184983,1.9527937670495454,19.64237145149181,14.640527832154259,6.498456556694612,8.3623941779296,1.6735481954552205,6.68884598247438,4.197237487004307,1.2832318431605525,0.8341006980543592,1.1281746621119857,13.436506757760284,11.319174216545374,5.480469330164859,8.535017221584386,1.6946039035591274,6.840413318025258,3.4718714121699197,1.2812858783008036,0.7853042479908151,0.991963260619977,11.614236509758898,8.659012629161882,5.3318025258323765,0.1726230436547862,0.1123060733585115,0.02105570810390689,0.3496584152001856,0.15156733555087865,-0.23735234184167453,-0.7253660748343878,0.2832086724861975,-0.00194596485974885,0.34232571894651154,-0.04879645006354405,-0.06425018875744559,-0.13621140149200872,-0.47006469929828576,-1.8222702480013862,-2.3230355525529838,-2.6601615873834916,-2.0286291238227747,-0.1486668043324828,-0.7390094173423947
201144,6.464553109211961,1.3887371796816903,5.075815929530271,3.150491738573107,0.6341640710607023,0.9719425403426772,2.107357907187944,19.12730250506915,15.292695867016914,7.370437677519183,7.560224472657441,1.7818604297804586,5.778364042876983,2.7460569442996032,1.1812170116883964,1.052500323653818,2.0508027088626926,18.024191650728426,13.245404236801308,4.20164076920832,3.7717250324254215,0.7730220492866408,2.998702983138781,6.993514915693904,0.25421530479896237,1.4267185473411155,2.1634241245136185,17.04798962386511,13.530479896238651,7.035019455252918,3.5835616438356164,0.6082191780821918,2.9753424657534246,7.380821917808219,0.27945205479452057,1.4465753424657535,1.6767123287671235,14.284931506849315,10.586301369863014,6.657534246575342,-0.18816338858980508,1.0956713634454802,-0.16480287120444892,0.39312325009876825,-0.02336051738535616,0.7025481133467117,0.3873070021143148,-0.4044347942735036,0.025236749995558194,0.5470529406276942,0.019856795124638005,0.08055778331114072,-0.48671179574649504,-0.056555198325251244,-2.7630581170157953,-1.1031108543407235,-2.9441785263756373,-2.0472916302156055,-0.37748520867757573,-3.1687969083108625
201567,4.415336295268851,0.9677198075138396,3.447616487755013,4.190186327848097,0.508782907163203,1.0521910780130086,2.5053833490590964,17.337683041471337,14.4060464562133,5.334738265701633,6.641428967910935,1.2973035053362616,5.344125462574674,4.2085445853750105,0.5557013783039967,1.1212727510397444,1.890367545624786,18.677284031830588,15.063159692930528,5.361385160747565,11.314867156585642,1.4720180893159978,9.842849067269643,3.507066139061617,0.34595816845675526,0.6172979084228377,2.347088750706614,19.048049745618993,14.679479932165066,8.947427925381572,13.140388768898488,2.2937365010799136,10.846652267818575,4.47084233261339,0.3887688984881209,0.6997840172786177,1.8660907127429804,18.855291576673867,13.956803455723541,9.485961123110151,1.825521612312846,2.2260926726420838,0.8217184117639158,0.32958369782242203,1.0038032005489317,1.8965089748196609,0.9637761935517735,0.01835825752691367,0.04281073003136565,0.04691847114079373,0.08248610885578,0.06908167302673585,-0.4809980379636336,-0.6150158034343105,-0.19275816894512587,1.3396009903592514,-0.7226764764415243,0.6571132367172279,0.5385331977285794,0.026646895045931984
201572,9.183537042551668,1.6461236965075452,7.537413346044122,5.527996202532555,0.6385116010270077,1.2300562024507407,2.923701801587521,24.200869703857087,17.45435471742661,5.422522177080535,8.054874532617395,1.7476555190672294,6.307219013550167,5.811172738416164,0.6346714296726775,1.0687781834541643,2.7172740171402996,24.82031519801602,16.785127043512055,5.1406515890361595,6.943018159048216,1.9048215403882278,5.038196618659987,1.4314339386349406,2.6712586098935502,0.7382592360676268,1.4257983719474014,17.312460864120226,13.192861615529116,5.765184721352536,6.104477611940299,1.7462686567164178,4.358208955223881,1.8955223880597016,2.82089552238806,0.6417910447761194,1.1791044776119401,14.776119402985076,11.26865671641791,6.029850746268656,-0.8385405471079173,-1.1286625099342729,-0.15855288367180997,0.10153182255968418,-0.6799876634361066,-1.230194332493955,0.464088449424761,0.2831765358836087,0.14963691249450983,-0.003840171354330124,-0.09646819129150741,-0.16127801899657634,-0.2466938943354613,-0.20642778444722154,-2.53634146113515,0.6194454941589314,-1.9242048991112064,-0.6692276739145555,0.2646660249161208,-0.2818705880443755
201599,5.436254005248697,1.1835239074208188,4.252730097827878,4.1915184632470615,0.5892271924569684,1.0050784892650964,2.069305075789106,20.544346637033723,15.958924888983738,6.325960381282841,6.418220049927619,1.338660522174833,5.079559527752787,4.001595606948737,0.7527258618906668,0.868032902766635,1.6342101330507504,18.742597031235245,14.898477829612153,5.975836279925461,14.181522622595503,3.83310755892712,10.348415063668382,2.467623950149011,1.706854510972636,0.5754538065564888,2.3798428610132754,12.640476835545922,7.7442427526415605,0.019506908696830128,14.2367758186398,4.896725440806046,9.340050377833753,2.3576826196473553,1.45088161209068,0.544080604534005,2.0856423173803527,12.876574307304786,8.433249370277078,0.0,0.055253196044295905,0.9819660446789218,1.0636178818789257,0.15513661475401408,-1.0083646858346285,0.826829429924909,-0.10994133050165589,-0.18992285629832484,-0.25597289888195607,0.1634986694336984,-0.03137320202248384,-0.13704558649846132,-0.2942005436329227,-0.4350949427383557,0.23609747175886397,-1.8017496057984772,0.6890066176355178,-1.060447059371585,-0.019506908696830128,-0.35012410135738037
201935,6.939309062317191,1.392345151979613,5.546963910337577,2.8839128628382715,0.6720754567572166,1.077389176185061,1.6395612388555196,13.369722102840976,9.976301110273418,4.828497429707374,7.986049900858179,2.123020669562791,5.863029231295388,2.092267295409075,1.0247210412463446,0.8100373365454129,1.4281906302154301,17.79835314359731,12.449667202427742,3.325005729580496,6.867461511749045,0.8334297951151753,6.034031716633869,9.467762472508392,0.6667438360921403,1.3793263109156153,4.017131612455145,25.277925685843268,17.01030211830073,8.513485357101516,5.380315917375455,0.49574726609963543,4.88456865127582,8.952612393681653,0.8311057108140948,1.1227217496962334,2.6974483596597816,17.380315917375455,11.985419198055892,7.11543134872418,-1.4871455943735903,1.0467408385409875,-0.3376825290155399,0.7306755175831778,-1.1494630653580495,0.3160653209578115,-0.5151500788267391,-0.7916455674291965,0.16436187472195452,0.352645584489128,-0.2566045612193819,-0.26735183963964804,-1.3196832527953637,-0.2113706086400895,-7.897609768467813,4.4286310407563345,-5.024882920244837,2.4733660921543237,-1.3980540083773354,-1.5034917001268782
201939,7.23007589445311,1.7714172796659953,5.4586586147871135,4.342982019619549,0.8354173767579365,1.1151939275711333,2.076321817715522,15.904882588767444,12.692954115004289,4.90271579486585,8.248317097696997,2.357451162851551,5.890865934845445,4.4744489974586195,0.984858904160455,1.1707860087128423,2.0576980156151166,14.340660293067405,11.099699398522091,3.5343992111897005,5.8500698432407265,0.5922706813596151,5.2577991618811115,6.436753065342232,0.29613534067980757,1.2236535775259971,3.43069998447928,30.155517616017384,21.254695017848828,12.510321278907341,4.909090909090908,0.5504132231404959,4.358677685950413,5.638016528925619,0.4165289256198347,0.8033057851239669,3.1239669421487606,29.097520661157027,21.49586776859504,13.031404958677687,-0.9409789341498183,1.0182412032438872,-0.04185745821911924,0.5860338831855558,-0.8991214759306985,0.43220732005833185,-0.7987365364166124,0.1314669778390707,0.12039358494002711,0.14944152740251848,-0.42034779240203024,0.05559208114170899,-0.30673304233051946,-0.018623802100405484,-1.0579969548603572,-1.5642222957000396,0.24117275074621247,-1.593254716482198,0.5210836797703458,-1.3683165836761497
201950,8.533498962682607,1.7106468410722557,6.8228521216103495,3.580193080061211,0.9035452291319148,1.1406706280904029,2.117198419855795,21.68246618910336,15.740593896795612,5.6607810450158595,7.037737826491915,1.363192444680085,5.674545381811829,4.261588789578405,1.1611100596660953,1.0554637519180485,1.9953164618321766,21.179306857840743,15.499775679988858,6.694445169037157,5.150808753568031,1.2759276879162702,3.8748810656517603,7.351569933396765,0.5951474785918173,1.6355851569933397,2.9586108468125594,20.243577545195052,16.29590865842055,5.827307326355852,5.928476821192053,1.3350993377483444,4.593377483443708,5.292715231788079,0.8423841059602649,0.9695364238410596,1.970860927152318,13.668874172185431,10.950993377483444,5.117880794701986,0.7776680676240222,-1.4957611361906924,0.059171649832074236,-0.3474543963921708,0.7184964177919482,-1.14830673979852,-2.058854701608686,0.6813957095171941,0.24723662736844765,0.25756483053418044,-0.6660487331522801,-0.08520687617235434,-0.9877499196602413,-0.12188195802361856,-6.574703373009621,-0.5031593312626157,-5.344915280937107,-0.24081821680675475,-0.7094265316538655,1.0336641240212971
202681,8.192481801213694,1.6285694244487752,6.563912376764921,4.485976382616612,0.9798160901223328,0.9393707190119087,2.465615667217828,20.19867530727021,13.8331824760785,4.2817457316438965,10.516228748068007,3.755795981452859,6.760432766615146,1.6692426584234932,2.142194744976816,1.001545595054096,1.3910355486862442,13.437403400309119,8.234930448222565,0.05564142194744977,4.845329249617151,0.9127105666156202,3.9326186830015315,5.819295558958652,0.667687595712098,1.2863705972434916,2.3460949464012253,27.062787136294027,20.343032159264933,7.687595712098009,5.145391818629867,0.7806801379990144,4.364711680630853,5.305076392311483,0.4967964514539182,1.3129620502710695,1.8807294233612617,26.383440118284867,20.067028092656482,7.469689502217841,0.30006256901271566,2.323746946854314,-0.13203042861660585,2.127226557004084,0.4320929976293213,0.19652038985022546,-0.5142191666471687,-2.816733724193119,-0.1708911442581798,1.1623786548544834,0.026591453027577927,0.06217487604218719,-0.4653655230399636,-1.074580118531584,-0.6793470180091603,-6.761271906961092,-0.27600406660845067,-5.598252027855935,-0.21790620988016762,-4.226104309696447
202695,7.514215306651898,1.677328255618097,5.8368870510338,4.050194241766065,0.7069434103243342,1.1360046096400216,2.3755948105862674,18.745137352314792,14.067884671519368,5.618106748309806,7.68021765218196,1.757933184974368,5.922284467207592,4.478393831069651,1.0466769965468266,0.7810989501558528,1.916698014305813,17.2369553396638,11.838788001086193,4.361397084362971,7.220111731843575,1.1128491620111731,6.107262569832402,5.04804469273743,0.5497206703910614,1.7162011173184357,2.292737430167598,27.31173184357542,19.521787709497207,5.557541899441341,6.424710424710425,1.2972972972972974,5.127413127413127,3.7683397683397684,0.9111969111969112,1.7142857142857142,1.837837837837838,24.91119691119691,17.945945945945944,5.1891891891891895,-0.79540130713315,0.1660023455300621,0.18444813528612425,0.08060492935627095,-0.9798494424192752,0.08539741617379182,-1.2797049243976617,0.4281995893035857,0.3614762408058497,0.3397335862224924,-0.00191540303272153,-0.35490565948416875,-0.45489959232975985,-0.45889679628045443,-2.400534932378509,-1.508182012650991,-1.5758417635512636,-2.229096670433174,-0.3683527102521511,-1.2567096639468351
202710,6.489605571062512,1.2936614744142727,5.195944096648239,3.6215516056478765,0.5679694667974406,1.0754654972615274,2.1236249697074645,16.850364709447494,12.88533760062019,5.287964957887895,6.641939766824295,1.1823698886947687,5.4595698781295265,3.956188244295621,0.5252560593489067,1.048141453008719,1.9440967580593393,18.18126039944453,14.474736474799732,5.77007772826935,6.746814261809757,2.0527738447676662,4.69404041704209,6.352941176470588,0.45411249839104134,1.9554640236838718,2.12228085982752,22.9743853777835,14.879135023812589,2.0388724417556956,5.6062683643486775,1.851126346718903,3.7551420176297747,5.253672869735554,0.29970617042115577,1.3927522037218412,1.7982370225269344,21.966699314397648,13.980411361410383,2.5563173359451516,-1.1405458974610792,0.15233419576178342,-0.20164749804876325,-0.11129158571950404,-0.9388983994123152,0.2636257814812879,-1.0992683067350342,0.3346366386477446,-0.15440632796988557,-0.04271340744853391,-0.5627118199620307,-0.027324044252808433,-0.3240438373005854,-0.17952821164812516,-1.0076860633858509,1.3308956899970354,-0.8987236624022064,1.5893988741795422,0.517444894189456,0.4821127703814554
