nba_api_id,name,mpg,PTS_per_game,PTS_per_game_sd,REB_per_game,REB_per_game_sd,AST_per_game,AST_per_game_sd,STL_per_game,STL_per_game_sd,BLK_per_game,BLK_per_game_sd,TOV_per_game,TOV_per_game_sd,FGM_per_game,FGM_per_game_sd,FGA_per_game,FGA_per_game_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_per_game,FG3A_per_game_sd,FTA_per_game,FTA_per_game_sd,FTM_per_game,FTM_per_game_sd
2544,LeBron James,34.957142857142856,20.353410092457317,2.487643699249851,7.516829311767244,0.8648069185555168,7.127124027866908,0.8309910325660974,0.9698462197990458,0.2330214289458438,0.5741331420666248,0.2014136566743727,2.955812925643225,0.4205093296113961,7.847136448754711,0.9122402113593824,15.283318660005316,1.66093818579993,1.7784343732321264,0.4200520665278625,4.661685493999947,0.9341389513304412,3.4810835217066742,0.8649345785509489,2.549648061262227,0.7010286387362162
201142,Kevin Durant,36.58064516129032,23.53826275170716,2.681511625163653,5.98662934966139,0.8187727744515944,4.353108660997292,0.7639669055255124,0.8556990520649023,0.234761888173903,1.0607670069086572,0.2229226365729625,2.835609905421985,0.4230905155363645,8.608117499091223,0.943488830581065,16.458559050710605,1.7294133589473906,2.287457322427818,0.4673012604777375,5.603254701076009,1.0047700720255377,4.533143223640095,0.9307992194513648,3.766843369470857,0.785777291067335
201143,Al Horford,27.666666666666668,8.079774095963495,1.7822348936406636,5.874302095788565,0.6619514752363364,2.403367337171843,0.5651978704534226,0.5048380381276087,0.1757688904281741,0.8127308340373165,0.1661016179038953,0.6947625740585803,0.2786488454705951,2.965271002668965,0.6621776528512804,6.588703033901795,1.2276692425520783,1.912003099030016,0.3903017183667903,5.092413095215981,0.8170133803662668,0.5269705117721809,0.5860154004068943,0.4529937233296824,0.4862041637609547
201144,Mike Conley,24.732394366197184,8.148244284994153,1.6429747432017223,2.416364835269294,0.5465490884002263,4.562457736455075,0.5773951303691557,1.0410143907910852,0.1809517297441485,0.2226179206901544,0.1332149571003358,1.1373295954221136,0.2679679861039089,2.705144423699532,0.6079576836440641,6.454126458074192,1.1412573436831808,1.8408762687947955,0.3306326703555765,4.375741266897205,0.6896021289044157,1.2474234609975343,0.5538364617766091,1.1295573181259897,0.468588075149271
201566,Russell Westbrook,27.92,11.833436448829692,1.9308095894011716,5.235367149715832,0.651250151104514,5.801634597123002,0.6495463900695196,1.1749512602109289,0.204475478145609,0.4036519649577939,0.1545251668286887,2.92010477460513,0.3465116610554898,4.493174487037612,0.7183274373180351,10.204126850893552,1.3309068512868774,1.0390341166291082,0.3313789731971261,3.7020164122934793,0.7671230660963163,2.742512435267972,0.6835993156781762,1.799499631120978,0.5554019073023231
201567,Kevin Love,10.91304347826087,4.854852273317173,0.7990781136872409,3.5864006226644976,0.3548230096637902,1.1154489110990258,0.2531510325530623,0.2566158353150171,0.0778663092301306,0.1276827937906681,0.0625628480485971,0.5819943770773457,0.1343588924749444,1.591991449307954,0.3008786580915479,4.163208714630263,0.5888059550386348,0.9911936023303174,0.2022011462129199,2.9723908397279475,0.4687534790053274,0.989776102107796,0.2962893240729581,0.778751028786613,0.2402086457235542
201572,Brook Lopez,31.825,12.187781807544043,2.1325630156790285,5.04801931235532,0.7547684540854239,1.643496427485682,0.6307341513668315,0.5361679083723756,0.2062348298228583,1.8248635208405133,0.2322314633120944,1.000708494292836,0.3298100793807098,4.617719415091716,0.8060491079210993,9.039656720172744,1.509776133332395,1.766557469927429,0.4027584637632573,4.568223665859317,0.889345994812064,1.582359308826914,0.7210521861465343,1.2838321029439603,0.6101392303287082
201587,Nicolas Batum,17.487179487179482,3.2366965202376683,1.1055353297788977,2.673310760302661,0.4026091404447302,1.0415672472898239,0.34668105874306215,0.6352737450669053,0.12399109620303567,0.4104368631066887,0.10278889253553178,0.4163487554989382,0.17630205912608976,1.1474392761992827,0.4056024176988765,2.6144263340014686,0.7862783585314725,1.0015755234396666,0.22717638182683425,2.3721297854760865,0.4887156855812825,0.22989038746572066,0.3714296861642458,0.17685319040201467,0.30964557549926386
201935,James Harden,35.31645569620253,18.392543649813696,2.3868201101481668,5.360753357187669,0.7948027642951009,8.469332572238667,0.8201567550389978,1.347492084678002,0.2378113738563994,0.6709261932730842,0.1950842288490319,3.4090707349288225,0.4284109332008989,5.315103902888607,0.8713283628398731,13.374030173870104,1.649608286324832,2.709528449462332,0.4591840794107601,7.573221708761893,1.0064143930042495,5.481903465351963,0.9167096457166496,4.793998233386231,0.8077520925507548
201939,Stephen Curry,32.128571428571426,22.167734898699443,2.3380625343924084,4.412418346543767,0.7117738408048505,5.445784663298746,0.7090479024689635,1.0004322100835676,0.2157488284022531,0.3847975347828552,0.1719447703639178,2.631236742289845,0.3671672295118456,7.308289268896741,0.8387429345814222,16.90954411601874,1.5505992070581258,4.2621494829291455,0.4877270649899642,10.986221905006776,1.0120674495031663,3.549395821588965,0.7960748309028941,3.2759373349462737,0.6750456242030896
