nba_api_id,name,PTS_proj,PTS_sd,PTS_actual,REB_proj,REB_sd,REB_actual,AST_proj,AST_sd,AST_actual,STL_proj,STL_sd,STL_actual,BLK_proj,BLK_sd,BLK_actual,TOV_proj,TOV_sd,TOV_actual,FGA_proj,FGA_sd,FGM_proj,FGM_sd,FG3A_proj,FG3A_sd,FG3M_proj,FG3M_sd,FTA_proj,FTA_sd,FTA_actual,FTM_proj,FTM_sd,FTM_actual,mpg_naive,PTS_per_game,PTS_per_game_sd,REB_per_game,REB_per_game_sd,AST_per_game,AST_per_game_sd,STL_per_game,STL_per_game_sd,BLK_per_game,BLK_per_game_sd,TOV_per_game,TOV_per_game_sd,FGM_per_game,FGM_per_game_sd,FGA_per_game,FGA_per_game_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_per_game,FG3A_per_game_sd,FTA_per_game,FTA_per_game_sd,FTM_per_game,FTM_per_game_sd
2544,LeBron James,28.08829363445625,2.697053751109242,26.15311004784689,8.024621353244282,0.8468002009616205,7.435406698564594,6.269898736231538,0.7921716557089069,8.454545454545455,0.9368072196148692,0.215330716705479,1.2775119617224882,0.6363429157987046,0.2019772771448786,0.5454545454545454,3.135929675956151,0.4035172979576422,3.5167464114832536,23.531049753125,2.8087099562737294,11.87342862453873,1.397141748463435,7.790750453124999,1.9789636626649327,2.6335286480845808,0.6716911563781395,5.8629090213960176,2.787930978923011,5.7990430622009566,4.284582891107289,2.0386350656850105,4.349282296650718,35.527272727272724,27.71945745541793,2.6616378937714433,7.919247537494608,0.8356806023631345,6.187566732624457,0.7817694016440424,0.9245057106704315,0.21250314163762923,0.627986897712459,0.19932505027327915,3.0947508014233933,0.39821858596425896,11.717514915327614,1.3787954426755311,23.222056170508203,2.771827906342862,2.598946958766298,0.6628709694762043,7.688447669397094,1.952977271134989,5.785921327175665,2.751321784250284,4.228320691527092,2.0118651102770255
101108,Chris Paul,14.381131000150964,2.1995122891428025,12.516634050880626,4.720443973010693,0.7673423365821977,5.283757338551859,10.455750768239882,0.9807049268299282,9.228962818003913,1.6250993563073843,0.2562185766266408,1.643835616438356,0.3569301055580713,0.1941059573655165,0.1409001956947162,2.25662905832406,0.3750098482124769,1.7847358121330723,14.150562558562502,1.9455395835455649,6.368061976626701,0.8809808038441104,4.5509570923125,1.0387062962917397,1.6316740074039586,0.37317588833406173,2.838533975339885,1.8127769778448384,1.2211350293542074,2.483203109350378,1.586170524353531,1.009784735812133,32.03389830508475,12.796769110303824,1.9571931386440193,4.200395060729854,0.6828046215350065,9.303846022586336,0.8726611637045971,1.4460629865447066,0.227991106320316,0.3176072973186228,0.172721402740502,2.0080173824070027,0.33369520391788204,5.666495826659354,0.7839235966409457,12.591602276686974,1.7312004768837654,1.451913311673014,0.33206329046674987,4.049580463498412,0.9242725517850227,2.5258141305990502,1.6130642599466782,2.209629885438896,1.4114229242128877
200768,Kyle Lowry,11.71941934814468,2.145234874314505,10.367829686575991,4.634487709598333,0.7659894162448669,4.1301005322294495,6.704030678564181,0.8231414334544987,5.386162034299231,1.0696566641148004,0.2212397597316118,1.2560615020697812,0.347295545365873,0.1899469107031728,0.4470727380248374,2.4541596441660487,0.3809143123754057,1.8095801301005323,12.73823855875,1.5949691066874334,5.44659436130438,0.634983750357135,6.764702911874999,1.4113637214184565,2.4026214472238876,0.49954620469738953,2.7854150768416286,1.7934449861996817,1.596688350088705,2.3809872265473437,1.5334103537873531,1.341218214074512,31.21818181818182,10.162749000386068,1.8602870096959623,4.018896665343605,0.6642443574204224,5.813545795502373,0.7138049703239264,0.9275760062046021,0.19185286235311994,0.3011648744410121,0.16471658872593317,2.1281778328450027,0.3303181183578644,4.723132585030111,0.5506399491733337,11.046240204734216,1.3831120990819814,2.083485366102735,0.4331923401340494,5.866159040247158,1.223894701856308,2.4154331752207456,1.5552247683357845,2.064724781808984,1.3297300896226694
200782,P.J. Tucker,5.423338412189853,2.072744803220047,3.8439425051334704,5.799607954893104,0.7986763956287334,6.283367556468173,1.4701509108775364,0.6570999901476219,1.1827515400410678,0.8403774715568448,0.2145937457494238,1.1827515400410678,0.3077480155893225,0.1941064650233256,0.5174537987679672,0.9438280564626872,0.3411185707293837,0.5913757700205339,6.507163914375,0.6741738780399531,2.925807472620944,0.3154611414074261,3.086869391875,0.4883382469903375,1.1518619892891968,0.18586223793316212,0.8501537048271812,0.9435608679865817,0.2217659137577002,0.6592418213104017,0.7320827611246109,0.2217659137577002,25.56,3.8505702726547955,1.4716488102862333,4.117721647974104,0.5670602408964007,1.0438071467230507,0.4665409930048115,0.5966680048053598,0.1523615594820909,0.21850109106841897,0.13781559016656117,0.6701179200885079,0.2421941852178624,2.07732330556087,0.22397741039927252,4.62008637920625,0.4786634534083667,0.8178220123953297,0.1319621889325451,2.19167726823125,0.3467201553631396,0.6036091304272987,0.6699282162704729,0.46806169313038515,0.5197787603984737
201143,Al Horford,11.137534169705631,2.111762883894858,11.614236509758898,7.650736499188822,0.823564500595337,8.535017221584386,3.6017445147473395,0.7110402404259782,3.47187141216992,0.6194125523326867,0.2108155839497001,0.7853042479908151,1.1439446641392856,0.2288570624774805,1.2812858783008036,0.8648802719636436,0.331096576159122,0.991963260619977,9.804069745,1.2110993295815042,4.755929112564877,0.5897958806881985,3.708610716875,0.8763206460651948,1.2954078908731383,0.30917989150680386,0.9896546471697044,1.021795803957133,0.6199770378874856,0.7859706565769046,0.8118647096808718,0.5373134328358209,30.50793650793651,9.4384218140098,1.789597999491145,6.483560648783473,0.6979237081764718,3.0522720270477897,0.6025658474862127,0.5249166338551251,0.17865412361169472,0.9694275328376134,0.19394324254043982,0.7329364562231583,0.2805853700960461,4.030377316732669,0.49981820224105716,8.308387147217813,1.0263372625465834,1.0977839357399348,0.26201223610056307,3.1428350078632055,0.7426315175208573,0.8386755872399347,0.8659133753111155,0.666065080220816,0.6880088059993984
201144,Mike Conley,14.02569203039649,2.19838350695207,14.284931506849317,3.359054472490785,0.7354056220992617,3.5835616438356164,8.168510538355571,0.8717362444500687,7.380821917808219,1.3483707732697934,0.2395319981103678,1.4465753424657537,0.2635946262840524,0.1908464773459665,0.2794520547945205,1.9507876486828637,0.3628925885039845,1.6767123287671235,14.183682870624999,1.7365679038536397,5.967590315205388,0.688290183024268,6.909531798125,1.4678384067442198,2.5484563853770346,0.5362741630241101,2.540448718059248,1.7026442933494055,1.841095890410959,2.0908509342043566,1.4018241404195588,1.6767123287671235,30.238805970149254,11.781116108450783,1.8465692309638861,2.8214943454669696,0.6177163310004579,6.861277923179265,0.732229532029784,1.1325867274645942,0.20119893373615472,0.22141074330492957,0.16030471107086572,1.6385969221523558,0.3048177381049223,5.012577934745488,0.5781409248785933,11.913823174082193,1.458659441628306,2.1406188378001128,0.45045251006917375,5.803777538557732,1.2329355771408745,2.133892662847445,1.43016473396596,1.756245436441968,1.1774857829560639
201145,Jeff Green,14.243609913101832,2.27817388581349,14.03062787136294,4.39174510517814,0.7892139329726121,4.906584992343031,1.992484574625679,0.6704303644743514,1.9295558958652368,0.6715144625186852,0.2146843849204979,0.44104134762634,0.454297442423946,0.1989034834200612,0.8545176110260337,1.4038405622066965,0.3655095921437408,1.2679938744257275,12.3766822,1.262261988146215,6.255012784262065,0.6849491128719529,4.24867215625,0.7650804369081825,1.4985682673375367,0.2652868495041466,3.6298600328453032,2.088505106652751,4.107197549770291,2.875896700046201,1.6557603470919302,3.362940275650842,19.482142857142858,7.708223420235167,1.2328808082452962,2.3766834869788447,0.4270994051949999,1.0782741423197497,0.3628172260126574,0.36340390803962574,0.11618088489497183,0.24585243535938742,0.10764072441036049,0.759717288376739,0.1978030580500105,3.3850292398957897,0.37067434630124035,6.6978969643849195,0.6830991215612701,0.8109811407069705,0.14356545278225394,2.2992566083674353,0.4140390658069579,1.9643736586479295,1.1302376346022576,1.5563508431301614,0.8960488783121506
201566,Russell Westbrook,17.045322584577043,2.221574991281818,17.787680209698557,7.635984218091671,0.8554124012113542,8.091743119266056,9.028713043284938,0.8839023117620832,7.218872870249017,1.190498687577797,0.2155714935330994,1.745740498034076,0.4024421180609491,0.1876267647715178,0.5425950196592398,3.91506286179921,0.41753582375618,3.3971166448230665,19.090979185000002,1.9905229433909912,8.682997946780462,0.9374642897033211,4.45080219125,0.8901590953717268,1.5217406325409382,0.2987757268997372,5.320184750729188,2.6253855938489914,3.774574049803408,3.6647800735668334,1.8095600886877097,2.5950196592398425,29.164383561643834,13.808786827459864,1.799746254352736,6.186077016863457,0.6929882047865195,7.314356951732737,0.7160685014236968,0.9644488987264572,0.17463915895432594,0.3260271192358298,0.15200052595074634,3.171677638040532,0.33825485874311534,7.034285627357535,0.7594602255625459,15.466017764408296,1.6125659613696424,1.2327952080211786,0.2420447193948023,3.6056917295172184,0.7211372580085259,4.309997463585404,2.126882012672946,2.9689181037381234,1.4659640140091834
201567,Kevin Love,15.44941569951956,2.291833375646928,18.855291576673867,11.36925030706515,1.0331852416937355,13.140388768898488,3.210989946416787,0.7146317448077788,4.47084233261339,0.6442274624722489,0.2116692477374638,0.6997840172786177,0.3186662630268588,0.1923623676782915,0.3887688984881209,1.9897220931447728,0.3766916095423342,1.8660907127429804,15.194605686250002,2.090857974025715,6.288821548145543,0.7991608438677826,9.36784887,1.9327062115842966,3.309782924485538,0.6894239035596945,2.764765388217444,1.7858969834636031,4.198704103671706,2.332763133927472,1.507394616582023,3.304535637149028,19.967741935483872,8.569165159500544,1.2711871501124088,6.306062670316601,0.57306600771364,1.7810060724300996,0.3963772849785081,0.3573268810665968,0.11740435873610222,0.1767512695462595,0.10669561433052191,1.1036182577568228,0.20893557912787175,3.488154604213343,0.44326215264709445,8.427832365402107,1.1597142346970588,1.8358025360721757,0.38239551640094166,5.195966353521505,1.071993857500609,1.5335033828912168,0.9905647246988981,1.2938892293020656,0.8360907416346525
201569,Eric Gordon,14.140713394375902,2.1638634892459345,14.251585623678649,2.3379335753209576,0.7089964266094667,2.321353065539112,3.166369319980415,0.6904737334864689,2.6448202959830867,0.8036508706014942,0.2104301706875408,1.255813953488372,0.4214297669621685,0.1962818119083118,0.5708245243128964,1.978547486844308,0.3586674734067988,1.3890063424947146,14.647517081249998,1.9173845652296873,6.540000753660125,0.798524992614547,7.5288680675,1.694782696332082,2.7040152315221646,0.6117476791614106,3.084813184155296,1.9009165873326255,1.2177589852008457,2.460615686443567,1.517149508696392,0.970401691331924,28.463768115942027,11.180499640319756,1.7108807942347082,1.8485110877336395,0.5605752745012047,2.5035222803709885,0.5459301177807668,0.6354147785271073,0.16637876619578507,0.3332077545546292,0.15519222165375376,1.5643588019976735,0.28358410538283124,5.170918470285219,0.6313619506823551,11.581209157638886,1.515999712605115,2.137957292556172,0.48368455791989146,5.952776523578905,1.3399972687585382,2.4390390876332533,1.5029791374884365,1.9455109533716448,1.1995497725763742
