nba_api_id,name,mpg,PTS_per_game,PTS_per_game_sd,REB_per_game,REB_per_game_sd,AST_per_game,AST_per_game_sd,STL_per_game,STL_per_game_sd,BLK_per_game,BLK_per_game_sd,TOV_per_game,TOV_per_game_sd,FGM_per_game,FGM_per_game_sd,FGA_per_game,FGA_per_game_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_per_game,FG3A_per_game_sd,FTA_per_game,FTA_per_game_sd,FTM_per_game,FTM_per_game_sd
2544,LeBron James,31.384170274170263,24.55403562338529,2.3640683180908892,6.995724525998921,0.7382256026439193,5.465988042769322,0.6906013924761033,0.8166921470684745,0.1877215521762186,0.5547526228385705,0.1760802571507818,2.7338486366119845,0.3517793218798816,10.37343156832773,1.2207587470701746,20.513957560612425,2.4485842088458902,2.318248396734985,0.5912777700395379,6.791839966234559,1.725225904318664,5.111181528596156,2.430469459865388,3.735224416897441,1.7772463896764623
101108,Chris Paul,27.87134475693798,11.189521122525083,1.7093776948693777,3.654586704933085,0.594079522485466,8.09488428761758,0.7592656977917934,1.2581584562200308,0.1983654522859177,0.2763367229483131,0.1502776126974948,1.7470912909187273,0.2903341324104702,4.948709746882772,0.6838648690601917,10.955422432619832,1.5062445686463328,1.2817791359710926,0.2931523487802041,3.5233692803853813,0.8041705912541459,2.197604417527212,1.4034592254709335,1.9225058322834652,1.2280195979875097
200768,Kyle Lowry,28.334037267080745,9.304336659537952,1.7001545490944752,3.647604096599635,0.6028770185019856,5.27645153016917,0.6478588903216119,0.8418803273336116,0.1741282110332077,0.2733412479191049,0.1494989679619598,1.931562522699068,0.2998011200669216,4.313608129815725,0.5041685102441559,10.025714612238538,1.2553309474645618,1.9178291857173622,0.3987495791690226,5.324204011272107,1.1108231188910087,2.192279294208869,1.4115426965400246,1.8739716891509903,1.2068807252760647
200782,P.J. Tucker,21.60566033164801,3.2284212154239857,1.2428321344058986,3.4806766536151166,0.4793314144127594,0.882321700463416,0.3943633108627437,0.5043586166896215,0.128789988332169,0.1846971970156004,0.116494398651969,0.5664452333170089,0.2047247769998975,1.7471329954226595,0.18849208976065945,3.90532147934287,0.404610328150031,0.682486785430246,0.11012475668040088,1.852606988028114,0.2930797303173795,0.5102258937830062,0.5662848782209181,0.395648746323598,0.4393647630975931
201143,Al Horford,26.17365769496205,8.195339782921408,1.5457479002352768,5.562437729003347,0.5987693146751311,2.618634112047334,0.5169589961181408,0.4503414476866251,0.1532726369739717,0.8317004461433329,0.1663896226211143,0.6288077829306135,0.2407224568989664,3.4903926583581972,0.43293995734828555,7.128010153421217,0.8805249801962309,0.9744343832828799,0.2325719327684754,2.6963307618709456,0.6371254616982888,0.7195244992013412,0.742892600192293,0.571436858986902,0.5902630279390799
201144,Mike Conley,27.351838164399155,10.760576156962012,1.6863904954644937,2.552119842138032,0.558741543356897,6.206216063591406,0.6623219077844272,1.024456088224476,0.1819900124308318,0.2002721544201854,0.1450000545170151,1.4821563349967346,0.2757160931061356,4.568759043428938,0.5286607085778402,10.776383290347097,1.319397896324851,1.9709924347880696,0.41475786062410747,5.24967765372458,1.115224404243261,1.930165061147552,1.293623643423075,1.5885726771733433,1.065068528436215
201145,Jeff Green,17.976696078431374,7.054636351428644,1.1340692607313838,2.193029639159057,0.3940960837197821,0.9949524899724566,0.3347811917752052,0.3353225390269332,0.1072032205694657,0.2268546403239986,0.0993229852884375,0.7010115313712226,0.1825181903255398,3.1041412365927146,0.3407213628539945,6.1803292880203164,0.630313892562807,0.728997972851782,0.12905222920298143,2.121585780272221,0.3820449580514413,1.812580294936248,1.0429005989041225,1.4360866924915077,0.826808348288602
201566,Russell Westbrook,27.777679194473716,12.968902601931518,1.6999704703966407,5.891942220672629,0.660038090550651,6.966574845981374,0.6820209682050233,0.9185914062493896,0.1663354386343332,0.31052522360671,0.1447732244477834,3.020871116701573,0.3221715601249856,6.638718383191304,0.7196159499117674,14.73064153636959,1.5358918819654033,1.1130764858573063,0.2185393680404831,3.4342487618500863,0.6868487162021877,4.105066257252402,2.0257532996591703,2.827752366717758,1.39626054518585
201567,Kevin Love,18.134042451263223,7.884123661811293,1.1736392576403847,5.726957436315467,0.5204395842470236,1.617450777747262,0.3599767332601268,0.3245124486872596,0.1066227534471699,0.1605196539309574,0.0968974261528789,1.0022695806473227,0.1897483788465377,3.2017903930590452,0.4086748501559059,7.653878459573974,1.0532140905706815,1.7011789245756208,0.35435357592725164,4.718804696822172,0.9735493468524932,1.392677025492177,0.8995981031031085,1.1750673805384058,0.7593099435528903
201569,Eric Gordon,25.918969576315604,10.27299625961246,1.5756280447720332,1.68324525583863,0.5104571336390902,2.279695279776431,0.4971213247633566,0.5786056240305466,0.1515036997774796,0.3034173696790617,0.141317286423212,1.42449755880037,0.2582303147568001,4.739309136846432,0.5802524791015224,10.545793044374497,1.3804620058968164,1.9775093578608514,0.44738533499693084,5.420569510711849,1.220195031797149,2.2209771963538443,1.368605533171889,1.7715728643315487,1.0923042210728875
