nba_api_id,name,mpg_naive,PTS_proj,PTS_sd,PTS_per_game,PTS_per_game_sd,REB_proj,REB_sd,REB_per_game,REB_per_game_sd,AST_proj,AST_sd,AST_per_game,AST_per_game_sd,STL_proj,STL_sd,STL_per_game,STL_per_game_sd,BLK_proj,BLK_sd,BLK_per_game,BLK_per_game_sd,TOV_proj,TOV_sd,TOV_per_game,TOV_per_game_sd,FGM_proj,FGM_sd,FGM_per_game,FGM_per_game_sd,FGA_proj,FGA_sd,FGA_per_game,FGA_per_game_sd,FG3M_proj,FG3M_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_proj,FG3A_sd,FG3A_per_game,FG3A_per_game_sd,FTA_proj,FTA_sd,FTA_per_game,FTA_per_game_sd,FTM_proj,FTM_sd,FTM_per_game,FTM_per_game_sd
2544,LeBron James,34.957142857142856,20.96060213853389,2.561856200289998,20.353410092457313,2.487643699249851,7.741074730549021,0.8906062258928903,7.516829311767244,0.8648069185555168,7.339743584072173,0.8557815292466553,7.127124027866908,0.8309910325660974,0.9987791066177342,0.2399730285833782,0.9698462197990458,0.23302142894584385,0.5912609391123393,0.2074223190925294,0.5741331420666248,0.20141365667437278,3.0439920607359734,0.4330541522765502,2.955812925643225,0.42050932961139614,8.08123573799014,0.9394545699328334,7.847136448754711,0.9122402113593823,15.739257467598446,1.710488037685257,15.283318660005316,1.6609381857999301,1.8314894240069304,0.4325832479159026,1.7784343732321264,0.42005206652786253,4.800754983604359,0.9620066029230536,4.661685493999947,0.9341389513304413,3.584932764487462,0.8907376942984844,3.4810835217066742,0.8649345785509489,2.6257103042013945,0.7219420390744851,2.549648061262227,0.7010286387362162
201142,Kevin Durant,36.58064516129032,23.164639533426097,2.6389479485737537,23.538262751707162,2.681511625163653,5.891603486968353,0.805776381206331,5.98662934966139,0.8187727744515944,4.28401169812432,0.7518404467076472,4.353108660997292,0.7639669055255124,0.8421165274289515,0.2310355089965395,0.8556990520649023,0.23476188817390303,1.0439294353704245,0.2193841820241854,1.0607670069086572,0.22292263657296257,2.790600224383541,0.4163747930675334,2.835609905421985,0.42309051553636456,8.471480713391363,0.9285128173972386,8.608117499091223,0.943488830581065,16.197312081651706,1.701962353249813,16.458559050710605,1.7294133589473906,2.251148476040075,0.4598837801526941,2.287457322427818,0.46730126047773757,5.514314150265279,0.9888213407235448,5.603254701076009,1.0047700720255375,4.461188569296601,0.9160246286664224,4.533143223640095,0.9307992194513647,3.707052204876082,0.7733046356535678,3.766843369470857,0.785777291067335
201143,Al Horford,27.666666666666668,10.513440992338042,2.319052632689056,8.079774095963495,1.7822348936406636,7.643670196929698,0.8613344497051123,5.874302095788565,0.6619514752363364,3.127273161621193,0.7354381928791522,2.403367337171843,0.5651978704534226,0.6568976881660451,0.2287113273041302,0.5048380381276087,0.17576889042817417,1.0575292780244598,0.2161322257062734,0.8127308340373165,0.16610161790389533,0.9040284096183936,0.3625792206123406,0.6947625740585803,0.2786488454705951,3.858424919135521,0.86162875310769,2.9652710026689655,0.6621776528512804,8.57325214049872,1.5974491348870417,6.588703033901795,1.2276692425520785,2.487907646930623,0.5078624769110042,1.912003099030016,0.3903017183667903,6.62627246124489,1.0631017479464675,5.092413095215981,0.8170133803662668,0.6856965695348859,0.7625260631800551,0.5269705117721809,0.5860154004068943,0.5894376158988638,0.6326512010383507,0.4529937233296824,0.48620416376095477
201144,Mike Conley,24.732394366197184,11.860428469501738,2.391482598874489,8.148244284994153,1.6429747432017225,3.5172144185354868,0.7955463951884842,2.416364835269294,0.5465490884002263,6.641026181309323,0.8404453036580649,4.562457736455075,0.5773951303691557,1.5152806280535385,0.2633898754134645,1.0410143907910852,0.18095172974414853,0.3240383856970585,0.1939051425674592,0.22261792069015446,0.13321495710033582,1.655475196981163,0.3900490731671931,1.1373295954221136,0.2679679861039089,3.937556461831437,0.8849315714090135,2.705144423699532,0.6079576836440641,9.394502976559018,1.6611923521948804,6.454126458074192,1.1412573436831808,2.679544272801536,0.4812625885130145,1.8408762687947955,0.3306326703555765,6.369245260927823,1.0037716637128056,4.375741266897205,0.6896021289044157,1.8157257211330853,0.8061537564356565,1.2474234609975343,0.5538364617766091,1.6441620188667594,0.6820678360373216,1.1295573181259897,0.46858807514927103
201566,Russell Westbrook,27.92,15.258012613104189,2.4895825651304504,11.833436448829692,1.9308095894011714,6.750473402212391,0.8397208252063935,5.235367149715832,0.651250151104514,7.480617675373498,0.8375239986569738,5.801634597123002,0.6495463900695196,1.5149801349424583,0.263650329987175,1.1749512602109289,0.20447547814560907,0.5204681496590466,0.1992444844495987,0.40365196495779393,0.15452516682868878,3.76517807613842,0.4467915400428952,2.92010477460513,0.3465116610554898,5.793491458931018,0.9262101627309908,4.493174487037612,0.7183274373180351,13.157183618630656,1.7160690059572918,10.204126850893553,1.3309068512868774,1.3397288036765005,0.4272794783344034,1.0390341166291082,0.33137897319712617,4.773373597513082,0.9891271625883734,3.7020164122934793,0.7671230660963163,3.536190819113431,0.881431782393064,2.742512435267972,0.6835993156781762,2.3202717306717484,0.7161342644299294,1.799499631120978,0.5554019073023231
201567,Kevin Love,10.91304347826087,16.015209889667805,2.636002701725241,4.854852273317173,0.7990781136872409,11.83083552018408,1.1704918406438978,3.5864006226644976,0.35482300966379027,3.6796482007569455,0.835095836469863,1.1154489110990258,0.2531510325530623,0.8465255443857933,0.2568657531575623,0.2566158353150171,0.07786630923013062,0.4212006105923235,0.206382622247962,0.12768279379066813,0.06256284804859719,1.919885833545985,0.4432237568496174,0.5819943770773457,0.13435889247494442,5.251669004091577,0.9925399557761024,1.591991449307954,0.30087865809154796,13.733612811608996,1.9423558994899983,4.163208714630263,0.5888059550386348,3.2697541941414454,0.6670221078258874,0.9911936023303174,0.20220114621291999,9.805337112728049,1.5463262175952632,2.9723908397279475,0.4687534790053274,3.2650781376304985,0.9774006387745392,0.9897761021077961,0.29628932407295816,2.568947616873767,0.7924014289207287,0.778751028786613,0.24020864572355424
201572,Brook Lopez,31.825,13.786650277190436,2.412325799354125,12.187781807544045,2.1325630156790285,5.7102496541961205,0.8537836401280522,5.04801931235532,0.7547684540854239,1.859100436433136,0.7134777517425275,1.643496427485682,0.6307341513668315,0.6065057251030801,0.2332899881735397,0.5361679083723756,0.20623482982285835,2.06426038492564,0.2626970205572789,1.8248635208405135,0.23223146331209446,1.1319876133398932,0.3730766019703237,1.0007084942928361,0.3298100793807098,5.223500359569576,0.9117916067607094,4.617719415091716,0.8060491079210993,10.225534703101925,1.7078378884514127,9.039656720172744,1.5097761333323947,1.998305386249409,0.4555948058280366,1.7665574699274287,0.4027584637632573,5.167511452346753,1.0060158935815964,4.568223665859317,0.889345994812064,1.7899429730642231,0.815644263983511,1.582359308826914,0.7210521861465343,1.45225312508979,0.6901810618015238,1.2838321029439603,0.6101392303287082
201587,Nicolas Batum,17.487179487179485,6.663228613509807,2.2759114413630104,3.236696520237669,1.1055353297788981,5.503413940564424,0.8288317202117322,2.6733107603026616,0.4026091404447303,2.144223482690488,0.7136953174124039,1.0415672472898239,0.34668105874306226,1.3078069473224856,0.2552543974619681,0.6352737450669054,0.12399109620303578,0.8449462695040926,0.2116064591200686,0.4104368631066888,0.10278889253553189,0.8571167928453218,0.3629444149751175,0.41634875549893835,0.17630205912608982,2.3621770436712506,0.8349938335032594,1.1474392761992827,0.40560241769887667,5.382191455920913,1.6186727498213898,2.614426334001469,0.7862783585314728,2.0618944793391383,0.467676891620052,1.0015755234396668,0.22717638182683436,4.883387417607663,1.0060950477362476,2.372129785476087,0.4887156855812826,0.4732640821141818,0.7646441046548407,0.22989038746572077,0.37142968616424593,0.3640790019419775,0.6374521818195992,0.1768531904020147,0.30964557549926397
201935,James Harden,35.31645569620253,18.74852836561654,2.433016628409099,18.392543649813696,2.3868201101481668,5.464509873778398,0.8101860436040383,5.360753357187669,0.7948027642951009,8.633255138152963,0.83603075674943,8.469332572238667,0.8201567550389978,1.3735725766395117,0.2424141746407168,1.347492084678002,0.2378113738563994,0.6839118615299826,0.1988600526332068,0.6709261932730842,0.19508422884903198,3.4750527491532512,0.4367027577144647,3.4090707349288225,0.4284109332008989,5.417976881654193,0.8881927827658062,5.315103902888607,0.8713283628398731,13.63288237078372,1.6815361886407965,13.374030173870105,1.649608286324832,2.761970935580958,0.4680715132058071,2.709528449462332,0.4591840794107601,7.719800193447607,1.025893381255945,7.573221708761893,1.0064143930042497,5.588004822745872,0.934452413053101,5.481903465351963,0.9167096457166497,4.8867852959679,0.823386004019479,4.7939982333862305,0.8077520925507548
201939,Stephen Curry,32.128571428571426,24.838902598809515,2.619794391582423,22.167734898699443,2.3380625343924084,4.944105928541704,0.7975411644411843,4.412418346543767,0.7117738408048505,6.10199081881407,0.7944867559901237,5.445784663298746,0.7090479024689635,1.120982289644549,0.2417461305352058,1.0004322100835676,0.2157488284022531,0.4311648677869254,0.1926637711503215,0.3847975347828552,0.17194477036391786,2.94829550492237,0.411410146007048,2.631236742289845,0.3671672295118456,8.188923502721115,0.9398097799667338,7.308289268896741,0.8387429345814222,18.947110347873377,1.7374433089312928,16.90954411601874,1.5505992070581258,4.775729967532881,0.546497200433397,4.2621494829291455,0.4877270649899642,12.31003966234641,1.1340195521333836,10.986221905006776,1.0120674495031665,3.977090916142371,0.8920002551690944,3.549395821588965,0.7960748309028941,3.670681229019391,0.7563872712280062,3.2759373349462737,0.6750456242030896
