nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season
202685,Jonas Valančiūnas,13.694117972044605,0.9692588182520124,11.850657626318656,13.223979199251637,14.299498673011197,15.163304316642478,13.462655601659751,1928.0,82,-0.23146237038485395,0.23146237038485395,-0.23880347129807852,REB,2023-24
202696,Nikola Vučević,11.097888832970387,1.0773362347850848,9.312204658448628,10.357992117966516,11.767974977143744,12.85671198924561,11.039816232771823,2612.0,76,-0.05807260019856386,0.05807260019856386,-0.05390387728873579,REB,2023-24
203084,Harrison Barnes,4.422868308451757,0.8570177994323795,3.111200036208144,3.768305411953871,4.942668449050295,5.856280419837393,3.7679697351828496,2379.0,82,-0.6548985732689072,0.6548985732689072,-0.7641598269051821,REB,2023-24
203484,Kentavious Caldwell-Pope,3.0244117299413547,0.9044076504410046,1.8058743158457247,2.3343499217878123,3.499017130679534,4.626776828900958,2.740432612312812,2404.0,76,-0.28397911762854244,0.28397911762854244,-0.3139945991059114,REB,2023-24
203999,Nikola Jokić,10.806453193241541,1.294089390523197,9.095090317934119,10.0152448673945,11.583881251895864,12.796778902824881,12.837413226160029,2737.0,79,2.030960032918488,2.030960032918488,1.5694124747420857,REB,2023-24
1626220,Royce O'Neale,5.731475288529438,0.94769020715167,4.106953231665347,5.146488373036555,6.440459361310957,7.090887936893765,6.952868852459017,1952.0,79,1.2213935639295785,1.2213935639295785,1.2888110003801112,REB,2023-24
1627741,Buddy Hield,5.514997289840265,0.9326600227218322,3.8799564952853807,4.8764954856658775,6.212800170128977,6.824941173742037,4.485409911996294,2159.0,84,-1.0295873778439706,1.0295873778439706,-1.1039257100773656,REB,2023-24
1627777,Georges Niang,4.006638469799848,0.9316607853469951,2.5631534696041522,3.3416894765056906,4.665465011271232,5.429930405856027,5.4658656471873295,1831.0,82,1.4592271773874819,1.4592271773874819,1.5662644605611427,REB,2023-24
1627826,Ivica Zubac,15.100100827333392,1.7549549780353508,12.595878176308146,14.025687676634796,16.124205623404816,17.38599745204702,12.561872909698996,1794.0,68,-2.538227917634396,2.538227917634396,-1.4463208170023307,REB,2023-24
1628969,Mikal Bridges,4.632363619006357,0.9868846374267325,2.9661828441392957,3.879024476446086,5.347529334384378,6.03865765206598,4.690718038528897,2855.0,82,0.058354419522539835,0.058354419522539835,0.05912992999333434,REB,2023-24
