nba_api_id,name,PTS_proj,PTS_sd,PTS_actual,REB_proj,REB_sd,REB_actual,AST_proj,AST_sd,AST_actual,STL_proj,STL_sd,STL_actual,BLK_proj,BLK_sd,BLK_actual,TOV_proj,TOV_sd,TOV_actual,FGA_proj,FGA_sd,FGM_proj,FGM_sd,FG3A_proj,FG3A_sd,FG3M_proj,FG3M_sd,FTA_proj,FTA_sd,FTA_actual,FTM_proj,FTM_sd,FTM_actual,PTS_per_game,PTS_per_game_sd,REB_per_game,REB_per_game_sd,AST_per_game,AST_per_game_sd,STL_per_game,STL_per_game_sd,BLK_per_game,BLK_per_game_sd,TOV_per_game,TOV_per_game_sd,FGM_per_game,FGM_per_game_sd,FGA_per_game,FGA_per_game_sd,FG3M_per_game,FG3M_per_game_sd,FG3A_per_game,FG3A_per_game_sd,FTA_per_game,FTA_per_game_sd,FTM_per_game,FTM_per_game_sd,mpg
2544,LeBron James,28.08829363445625,2.697053751109242,26.15311004784689,8.024621353244282,0.8468002009616205,7.435406698564594,6.269898736231538,0.7921716557089069,8.454545454545455,0.9368072196148692,0.215330716705479,1.2775119617224882,0.6363429157987046,0.2019772771448786,0.5454545454545454,3.135929675956151,0.4035172979576422,3.5167464114832536,23.531049753125,2.808709956273729,11.87342862453873,1.397141748463435,7.790750453124999,1.9789636626649327,2.6335286480845808,0.6716911563781395,5.8629090213960176,2.787930978923011,5.7990430622009566,4.284582891107289,2.0386350656850105,4.349282296650718,24.55403562338529,2.364068318090889,6.995724525998921,0.7382256026439193,5.465988042769322,0.6906013924761033,0.8166921470684745,0.1877215521762186,0.5547526228385705,0.1760802571507818,2.7338486366119845,0.3517793218798816,9.360862517025907,1.101223951613473,18.586792330943073,2.3834102418644743,1.9986866066940472,0.5097723615287997,5.939534403906503,1.6314055823574865,5.026979448356769,2.430469459865388,3.8336239826394265,1.8240656041176484,31.384170274170263
101108,Chris Paul,14.381131000150964,2.1995122891428025,12.516634050880626,4.720443973010693,0.7673423365821977,5.283757338551859,10.455750768239882,0.9807049268299282,9.228962818003913,1.6250993563073843,0.2562185766266408,1.643835616438356,0.3569301055580713,0.1941059573655165,0.1409001956947162,2.25662905832406,0.3750098482124769,1.7847358121330723,14.150562558562502,1.9455395835455649,6.368061976626701,0.8809808038441104,4.5509570923125,1.0387062962917395,1.6316740074039586,0.3731758883340617,2.838533975339885,1.8127769778448384,1.2211350293542074,2.483203109350378,1.586170524353531,1.009784735812133,11.189521122525084,1.7093776948693775,3.654586704933085,0.594079522485466,8.09488428761758,0.7592656977917934,1.2581584562200308,0.1983654522859177,0.2763367229483131,0.1502776126974948,1.7470912909187273,0.2903341324104702,4.096725125112131,0.5639878643839659,8.937441053393638,1.5297829329689767,1.1675246941272053,0.2670215146566393,3.185052045065796,0.8474393555084814,2.2092335316068037,1.4034592254709335,1.8285461781736168,1.1680019404441917,27.87134475693798
200768,Kyle Lowry,11.71941934814468,2.145234874314505,10.367829686575991,4.634487709598333,0.7659894162448669,4.1301005322294495,6.704030678564181,0.8231414334544987,5.386162034299231,1.0696566641148004,0.2212397597316118,1.2560615020697812,0.347295545365873,0.1899469107031728,0.4470727380248374,2.4541596441660487,0.3809143123754057,1.8095801301005323,12.73823855875,1.5949691066874334,5.44659436130438,0.634983750357135,6.764702911874999,1.4113637214184565,2.402621447223888,0.4995462046973895,2.7854150768416286,1.7934449861996815,1.596688350088705,2.380987226547344,1.5334103537873531,1.341218214074512,9.304336659537952,1.7001545490944752,3.647604096599635,0.6028770185019856,5.27645153016917,0.6478588903216119,0.8418803273336116,0.1741282110332077,0.2733412479191049,0.1494989679619598,1.931562522699068,0.2998011200669216,2.9942229201249537,0.3501042068945171,7.126074627264564,1.2575597307148312,1.6025758328315802,0.3332030003959977,4.478912287889745,1.1133412280680317,2.0463284314311094,1.4115426965400246,1.713314986456465,1.1034141259720625,28.334037267080745
200782,P.J. Tucker,5.423338412189853,2.072744803220047,3.8439425051334704,5.799607954893104,0.7986763956287334,6.283367556468173,1.4701509108775364,0.6570999901476219,1.1827515400410678,0.8403774715568448,0.2145937457494238,1.1827515400410678,0.3077480155893225,0.1941064650233256,0.5174537987679672,0.9438280564626872,0.3411185707293837,0.5913757700205339,6.507163914375,0.6741738780399531,2.925807472620944,0.3154611414074261,3.086869391875,0.4883382469903375,1.1518619892891968,0.1858622379331621,0.8501537048271812,0.9435608679865816,0.2217659137577002,0.6592418213104017,0.7320827611246109,0.2217659137577002,3.2284212154239857,1.2428321344058986,3.4806766536151166,0.4793314144127594,0.882321700463416,0.3943633108627437,0.5043586166896215,0.128789988332169,0.1846971970156004,0.116494398651969,0.5664452333170089,0.2047247769998975,1.1809128952257346,0.1275375074124348,2.680874080517686,0.4003691891179797,0.6114742547844004,0.0986663111462453,1.5999541974717197,0.2871962713410825,0.32639226873922983,0.5662848782209181,0.25512117018811603,0.2833100156197735,21.60566033164801
201143,Al Horford,11.137534169705631,2.111762883894858,11.614236509758898,7.650736499188822,0.823564500595337,8.535017221584386,3.6017445147473395,0.7110402404259782,3.47187141216992,0.6194125523326867,0.2108155839497001,0.7853042479908151,1.1439446641392856,0.2288570624774805,1.2812858783008036,0.8648802719636436,0.331096576159122,0.991963260619977,9.804069745,1.2110993295815042,4.755929112564877,0.5897958806881985,3.708610716875,0.8763206460651948,1.2954078908731383,0.3091798915068038,0.9896546471697044,1.021795803957133,0.6199770378874856,0.7859706565769046,0.8118647096808718,0.5373134328358209,8.195339782921408,1.5457479002352768,5.562437729003347,0.5987693146751311,2.618634112047334,0.5169589961181408,0.4503414476866251,0.1532726369739717,0.8317004461433329,0.1663896226211143,0.6288077829306135,0.2407224568989664,3.070696429481681,0.3952996839376058,6.521317973873718,1.2287642427221883,1.6738758356786139,0.3995102646180011,4.063514296375321,1.067926110453021,0.4864412227446743,0.742892600192293,0.38007108827943215,0.39259265108949,26.17365769496205
201144,Mike Conley,14.02569203039649,2.19838350695207,14.284931506849317,3.359054472490785,0.7354056220992617,3.5835616438356164,8.168510538355571,0.8717362444500687,7.380821917808219,1.3483707732697934,0.2395319981103678,1.4465753424657537,0.2635946262840524,0.1908464773459665,0.2794520547945205,1.950787648682864,0.3628925885039845,1.6767123287671235,14.183682870625,1.7365679038536397,5.967590315205388,0.688290183024268,6.909531798125,1.4678384067442198,2.5484563853770346,0.5362741630241101,2.540448718059248,1.7026442933494057,1.841095890410959,2.0908509342043566,1.4018241404195588,1.6767123287671235,10.760576156962012,1.6863904954644937,2.552119842138032,0.558741543356897,6.206216063591406,0.6623219077844272,1.024456088224476,0.1819900124308318,0.2002721544201854,0.1450000545170151,1.4821563349967346,0.2757160931061356,3.565811816896633,0.409643593762098,8.258332278669856,1.282493607186733,1.8224365253259016,0.3834970956896025,4.712636208479885,1.0713097196740693,2.2013204245100186,1.293623643423075,1.806515997842844,1.2111899965713728,27.351838164399155
201145,Jeff Green,14.243609913101832,2.27817388581349,14.03062787136294,4.39174510517814,0.7892139329726121,4.906584992343031,1.992484574625679,0.6704303644743514,1.9295558958652368,0.6715144625186852,0.2146843849204979,0.44104134762634,0.454297442423946,0.1989034834200612,0.8545176110260337,1.4038405622066965,0.3655095921437408,1.2679938744257275,12.3766822,1.262261988146215,6.255012784262065,0.6849491128719529,4.24867215625,0.7650804369081825,1.498568267337537,0.2652868495041466,3.6298600328453032,2.088505106652751,4.107197549770291,2.875896700046201,1.6557603470919302,3.362940275650842,7.054636351428644,1.1340692607313838,2.193029639159057,0.3940960837197821,0.9949524899724566,0.3347811917752052,0.3353225390269332,0.1072032205694657,0.2268546403239986,0.0993229852884375,0.7010115313712226,0.1825181903255398,2.552501717954737,0.2843937809378004,5.17848865588344,0.5983838511686159,0.5472402042286181,0.0968762203671542,1.6599680522209395,0.3266894246133993,1.811720987193148,1.0429005989041225,1.4023927112905512,0.8074094741888096,17.976696078431374
201566,Russell Westbrook,17.045322584577043,2.221574991281818,17.787680209698557,7.635984218091671,0.8554124012113542,8.091743119266056,9.028713043284938,0.8839023117620832,7.218872870249017,1.190498687577797,0.2155714935330994,1.745740498034076,0.4024421180609491,0.1876267647715178,0.5425950196592398,3.91506286179921,0.41753582375618,3.3971166448230665,19.090979185,1.9905229433909912,8.682997946780462,0.9374642897033212,4.45080219125,0.8901590953717268,1.5217406325409382,0.2987757268997372,5.320184750729188,2.6253855938489914,3.774574049803408,3.6647800735668334,1.8095600886877097,2.5950196592398425,12.968902601931518,1.6999704703966407,5.891942220672629,0.660038090550651,6.966574845981374,0.6820209682050233,0.9185914062493896,0.1663354386343332,0.31052522360671,0.1447732244477834,3.020871116701573,0.3221715601249856,4.852106632364122,0.5239363041340119,11.070166150014634,1.5524541355020751,0.93695914008924,0.1839608157719243,2.9640954846547367,0.7231259424877945,3.4689263129903343,2.0257532996591703,2.3277301971140343,1.149364375863117,27.77767919447372
201567,Kevin Love,15.44941569951956,2.291833375646928,18.855291576673867,11.36925030706515,1.0331852416937355,13.140388768898488,3.210989946416787,0.7146317448077788,4.47084233261339,0.6442274624722489,0.2116692477374638,0.6997840172786177,0.3186662630268588,0.1923623676782915,0.3887688984881209,1.9897220931447728,0.3766916095423342,1.8660907127429804,15.194605686250002,2.090857974025715,6.288821548145543,0.7991608438677826,9.36784887,1.9327062115842968,3.309782924485538,0.6894239035596945,2.764765388217444,1.7858969834636031,4.198704103671706,2.332763133927472,1.507394616582023,3.304535637149028,7.884123661811293,1.173639257640385,5.726957436315467,0.5204395842470236,1.617450777747262,0.3599767332601268,0.3245124486872596,0.1066227534471699,0.1605196539309574,0.0968974261528789,1.0022695806473227,0.1897483788465377,2.5603005212854173,0.3243319266676016,6.34776710841948,1.0226309121909467,1.5161461759745336,0.3158114712824977,4.354289603729833,0.9403788559664534,1.4805218904718622,0.8995981031031085,1.2473764432659242,0.8060349154543632,18.134042451263223
201569,Eric Gordon,14.140713394375902,2.1638634892459345,14.251585623678649,2.3379335753209576,0.7089964266094667,2.321353065539112,3.166369319980415,0.6904737334864689,2.6448202959830867,0.8036508706014942,0.2104301706875408,1.255813953488372,0.4214297669621685,0.1962818119083118,0.5708245243128964,1.978547486844308,0.3586674734067988,1.3890063424947146,14.647517081249998,1.917384565229688,6.540000753660125,0.798524992614547,7.5288680675,1.694782696332082,2.7040152315221646,0.6117476791614106,3.084813184155296,1.9009165873326253,1.2177589852008457,2.460615686443567,1.517149508696392,0.970401691331924,10.27299625961246,1.5756280447720332,1.68324525583863,0.5104571336390902,2.279695279776431,0.4971213247633566,0.5786056240305466,0.1515036997774796,0.3034173696790617,0.141317286423212,1.42449755880037,0.2582303147568001,3.50155501742379,0.4229492010389312,7.792725250502038,1.297459443300271,1.5897484822694563,0.3596595659452899,4.269051417431043,1.1254339487090448,2.0763450424984655,1.368605533171889,1.6801377424954242,1.0359277820639297,25.918969576315604
