nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season
2544,LeBron James,21.975237919309016,1.8065063764296936,18.967590723952334,20.79878881108229,23.150192450526937,24.99835238638627,18.215311004784688,2508.0,71,-3.7599269145243284,3.7599269145243284,-2.0813250169397666,FGA,2023-24
101108,Chris Paul,11.72408537679379,1.550037131310677,9.1034776804785,10.717355725669346,12.738369792895567,14.289020338988399,10.966731898238747,1533.0,58,-0.7573534785550429,0.7573534785550429,-0.4886034426250431,FGA,2023-24
200768,Kyle Lowry,8.968978700268085,1.5143557221641801,6.530444110681569,7.889792635652267,9.967043778814348,11.458085411792377,8.026020106445891,1691.0,60,-0.942958593822194,0.942958593822194,-0.6226797178635168,FGA,2023-24
200782,P.J. Tucker,4.610117923603595,1.4642085621800565,2.154606746123152,3.655339694345907,5.6036144561339025,7.003948153707099,3.6960985626283365,487.0,31,-0.9140193609752587,0.9140193609752587,-0.6242412348787099,FGA,2023-24
201143,Al Horford,8.320343743836537,1.4751028778810225,5.969309659490902,7.291108278537957,9.314702117097745,10.80469938590628,8.659012629161882,1742.0,65,0.33866888532534567,0.33866888532534567,0.22959001057054526,FGA,2023-24
201144,Mike Conley,10.484289273622265,1.5556174583769502,7.884142711720599,9.444845733337536,11.504824818573361,13.076050161741868,10.586301369863014,2190.0,76,0.10201209624074892,0.10201209624074892,0.06557659512717413,FGA,2023-24
201145,Jeff Green,10.28171942652569,1.5888242984288101,7.68647337157973,9.220114149122276,11.361272809802125,12.92955652899129,10.088820826952528,1306.0,78,-0.19289859957316224,0.19289859957316224,-0.12140964848279313,FGA,2023-24
201566,Russell Westbrook,14.423760139334645,1.592313797973359,11.771843737586638,13.370069066281747,15.418962227077849,17.067716067351185,15.64089121887287,1526.0,68,1.217131079538225,1.217131079538225,0.7643789063985671,FGA,2023-24
201567,Kevin Love,12.592861960958539,1.644437357031366,9.936916200859976,11.46217695296601,13.694096663519613,15.37795321707085,13.956803455723541,926.0,55,1.3639414947650028,1.3639414947650028,0.8294274567121666,FGA,2023-24
201569,Eric Gordon,10.652545904560496,1.5233509697620862,8.22252888813458,9.581558098286926,11.701823578900223,13.252501526115134,11.758985200845665,1892.0,68,1.1064392962851688,1.1064392962851688,0.7263193566338624,FGA,2023-24
201572,Brook Lopez,13.444510857603444,1.617144098824816,10.812962228152118,12.376878520111719,14.530576299106208,16.158974677542542,11.26865671641791,2412.0,79,-2.1758541411855337,2.1758541411855337,-1.3454918103876667,FGA,2023-24
201587,Nicolas Batum,7.759813256641895,1.5337239046418807,5.249830968970471,6.679130558080654,8.80480307394972,10.275989222339959,6.031413612565445,1528.0,60,-1.7283996440764495,1.7283996440764495,-1.1269301070716669,FGA,2023-24
201935,James Harden,12.888968503733539,1.5903674696479722,10.294475542640194,11.828965419365018,13.971500990526987,15.51807815754686,11.985419198055892,2469.0,72,-0.9035493056776467,0.9035493056776467,-0.5681386993394976,FGA,2023-24
201939,Stephen Curry,20.041937651800804,1.7356275227601798,17.254742052916225,18.8599376816926,21.23728417083027,22.882244781385225,21.49586776859504,2420.0,74,1.4539301167942362,1.4539301167942362,0.8376970851914365,FGA,2023-24
201942,DeMar DeRozan,17.291320348840085,1.6472035720419107,14.641660902241993,16.138973895561797,18.418011280934994,20.017217645325424,16.287145242070117,2995.0,79,-1.0041751067699671,1.0041751067699671,-0.6096241677798021,FGA,2023-24
201950,Jrue Holiday,15.491661788866852,1.6792848507146851,12.713727313350274,14.370481784631789,16.634336782086823,18.269404363659472,10.950993377483444,2265.0,69,-4.5406684113834075,4.5406684113834075,-2.703929836234126,FGA,2023-24
201988,Patty Mills,12.361651904342711,1.7095925471786777,9.701169666789648,11.183171248858638,13.462394052650493,15.221944796840397,11.282296650717704,418.0,32,-1.0793552536250068,1.0793552536250068,-0.631352339132652,FGA,2023-24
202331,Paul George,18.664548669083278,1.7764712830794518,15.74600048783611,17.45799231829104,19.918324366224358,21.44778153756422,17.805522208883552,2499.0,74,-0.8590264601997255,0.8590264601997255,-0.4835577520344898,FGA,2023-24
202685,Jonas Valančiūnas,14.09717405141515,1.6655128994305564,11.399457896657413,12.96345933763423,15.234156558967861,16.841359833380427,13.425311203319502,1928.0,82,-0.6718628480956479,0.6718628480956479,-0.4033969645779145,FGA,2023-24
202692,Alec Burks,12.643483562840078,1.7473197262068427,9.889206566812222,11.468690305512219,13.836758454371825,15.6463834308865,16.91494632535095,1211.0,66,4.271462762510872,4.271462762510872,2.444579946329312,FGA,2023-24
202696,Nikola Vučević,14.165656257724509,1.5725331847733761,11.622568329139025,13.090361837595555,15.226025373977098,16.707463303796636,16.690658499234303,2612.0,76,2.525002241509794,2.525002241509794,1.605690910665063,FGA,2023-24
202699,Tobias Harris,11.684214362553584,1.5519906501118155,9.1421325538256,10.645281926531645,12.716341458612947,14.187907816664685,14.439477013918179,2371.0,70,2.7552626513645944,2.7552626513645944,1.7753087952985331,FGA,2023-24
202704,Reggie Jackson,14.586027981755871,1.7045487410914826,11.746447541176712,13.406117515644226,15.79700607861125,17.332829563118267,14.962067069818582,1819.0,82,0.37603908806271136,0.37603908806271136,0.22060917297203264,FGA,2023-24
202710,Jimmy Butler III,14.65633579299257,1.6363382003530342,11.903400161525743,13.562856713236958,15.761311163077215,17.347012696178012,13.980411361410383,2042.0,60,-0.6759244315821871,0.6759244315821871,-0.4130713512868909,FGA,2023-24
202711,Bojan Bogdanović,15.484633621313384,1.6260354449299503,12.825280519294655,14.416475121635811,16.549737405779155,18.08359170717738,16.564864864864866,1480.0,57,1.0802312435514825,1.0802312435514825,0.6643343765473814,FGA,2023-24
203076,Anthony Davis,17.832310597802184,1.7391066575039518,14.957142053885747,16.676867120849593,18.98642306167345,20.601332864053784,17.10033320992225,2701.0,76,-0.7319773878799332,0.7319773878799332,-0.4208927524494109,FGA,2023-24
203078,Bradley Beal,17.17437038014976,1.7892946159099945,14.237015003393731,15.936145852838438,18.35805186678244,20.155630217413034,14.957603165630301,1769.0,53,-2.216767214519459,2.216767214519459,-1.2389056529922333,FGA,2023-24
203081,Damian Lillard,19.258269364105704,1.7210642260812512,16.50158396559835,18.05301892475514,20.39821621541493,22.210798248027366,17.825513765025203,2579.0,73,-1.432755599080501,1.432755599080501,-0.8324823544457665,FGA,2023-24
203083,Andre Drummond,10.555296081487365,1.6567996321906204,7.778403127719001,9.507111542627477,11.663293077997302,13.360405014249505,12.809488510007414,1349.0,79,2.2541924285200494,2.2541924285200494,1.3605703337461248,FGA,2023-24
203084,Harrison Barnes,10.235472425661078,1.5345802218359794,7.746570359512948,9.21602123772107,11.221608427831963,12.780674105227602,11.076923076923077,2379.0,82,0.841450651261999,0.841450651261999,0.5483262714381156,FGA,2023-24
203110,Draymond Green,6.980118146837736,1.4917049662491313,4.411379975348598,5.962699477622605,7.95581333639631,9.425036130971266,8.975871313672922,1492.0,55,1.9957531668351862,1.9957531668351862,1.3379007323770438,FGA,2023-24
203114,Khris Middleton,17.29160982355414,1.7981701488188868,14.238591836987947,16.11583363002562,18.498088919470185,20.227526046206123,15.556451612903226,1488.0,55,-1.7351582106509138,1.7351582106509138,-0.9649577442883468,FGA,2023-24
203200,Justin Holiday,10.011696769994863,1.6102036625433696,7.410241903632674,8.844766411140549,11.103346564665063,12.65741191845308,8.102088167053365,862.0,58,-1.909608602941498,1.909608602941498,-1.1859422800748127,FGA,2023-24
203468,CJ McCollum,17.338473565037244,1.6343603546850065,14.67124873959721,16.22152340832822,18.417483717445805,20.088225906687956,17.59147753589625,2159.0,66,0.2530039708590053,0.2530039708590053,0.15480305193022578,FGA,2023-24
203471,Dennis Schröder,11.173712360791852,1.6425615827067743,8.558612340184599,10.072688712743815,12.289312039769595,13.979575300240143,13.407794294897549,2489.0,80,2.2340819341056974,2.2340819341056974,1.3601206539995643,FGA,2023-24
203482,Kelly Olynyk,10.546778822655972,1.578771109531441,8.008984050891174,9.481327746147423,11.587423489409575,13.159539128963713,10.165909090909091,1760.0,78,-0.38086973174688055,0.38086973174688055,-0.24124442704041993,FGA,2023-24
203484,Kentavious Caldwell-Pope,9.69234747522279,1.5551800381043144,7.137084741870337,8.653406537293288,10.751573450180715,12.214491817322303,8.790349417637271,2404.0,76,-0.9019980575855193,0.9019980575855193,-0.5799959075381453,FGA,2023-24
203486,Mason Plumlee,7.156665091425254,1.5257958934950944,4.663642614549972,6.112703155865644,8.20577025854617,9.665871122855028,8.184249628528974,673.0,46,1.0275845371037198,1.0275845371037198,0.6734744414273282,FGA,2023-24
203497,Rudy Gobert,8.785242480458102,1.5303833424338376,6.195035168092452,7.802521310966359,9.850703947112105,11.197572391834502,8.540958268933538,2588.0,76,-0.2442842115245636,0.2442842115245636,-0.15962288973693833,FGA,2023-24
203501,Tim Hardaway Jr.,14.156655394552697,1.664379689936098,11.398074665974027,13.04891220255962,15.243874723670444,17.02293577817225,16.557964184731386,2122.0,79,2.401308790178689,2.401308790178689,1.4427650161189387,FGA,2023-24
203507,Giannis Antetokounmpo,22.09110271619558,1.8084379872353054,19.07735883031067,20.868837629669947,23.2560587045203,25.099430445184655,19.15429459774582,2573.0,73,-2.9368081184497576,2.9368081184497576,-1.6239473729146092,FGA,2023-24
