nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season
202685,Jonas Valančiūnas,18.060394071459747,2.0803113960871213,14.88356998755697,16.555294124832553,19.29958416339769,21.404491690305505,18.70954356846473,1928.0,82,0.6491494970049843,0.6491494970049843,0.3120443882708983,PTS,2023-24
202696,Nikola Vučević,15.1300254475274,2.639863157328054,11.087604662442219,13.070597900650338,16.729052880930414,19.223435288254723,18.88208269525268,2612.0,76,3.752057247725281,3.752057247725281,1.4213074784993542,PTS,2023-24
203084,Harrison Barnes,17.782585634584382,2.6252801316386143,13.773288166315144,15.709945402456034,19.671026620121495,22.097518045530773,15.132408575031526,2379.0,82,-2.650177059552856,2.650177059552856,-1.0094835319150122,PTS,2023-24
203484,Kentavious Caldwell-Pope,12.840395193112693,2.4136723018446187,8.687050937675629,11.319223596074043,14.307538141088031,16.56303766860385,11.470881863560733,2404.0,76,-1.3695133295519604,1.3695133295519604,-0.5673982041826171,PTS,2023-24
203999,Nikola Jokić,21.27033706733926,3.601088457314012,15.921993580195052,19.120311341747776,23.332685610350307,27.055527982601497,27.424187066130802,2737.0,79,6.153849998791543,6.153849998791543,1.708886097005679,PTS,2023-24
1626220,Royce O'Neale,9.806800051234084,1.8542963068922211,6.774831308959148,8.39954671240612,10.958084732390173,12.985101283584457,11.213114754098362,1952.0,79,1.406314702864277,1.406314702864277,0.7584088355443279,PTS,2023-24
1627741,Buddy Hield,20.54269123054855,2.0577100170154665,17.10258874268413,19.34201421383363,21.974734651359448,23.41879107727596,16.891153311718387,2159.0,84,-3.6515379188301615,3.6515379188301615,-1.7745639028994022,PTS,2023-24
1627777,Georges Niang,14.031193588149263,2.0956264333052412,10.667501135054097,12.679767737663198,15.729319530888523,17.638781159301338,15.0999453850355,1831.0,82,1.0687517968862377,1.0687517968862377,0.5099915614256653,PTS,2023-24
1627826,Ivica Zubac,18.48447673587964,2.941281156915304,13.487008106307105,16.623891321315057,20.593709908763508,23.236242865352928,15.933110367892976,1794.0,68,-2.551366367986663,2.551366367986663,-0.867433690243483,PTS,2023-24
1628969,Mikal Bridges,18.303277411595232,2.5433401096654777,14.51115311667169,16.436810144401214,19.931225730151883,21.922887116379737,20.2507880910683,2855.0,82,1.9475106794730692,1.9475106794730692,0.7657295507085062,PTS,2023-24
