nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season
2544,LeBron James,15.712996410044852,1.7173674019008356,12.91506822346153,14.53568671919753,16.870314991123763,18.551660312519804,18.684102983244788,2447.0,70,2.971106573199936,2.971106573199936,1.7300355007969892,FGA,2025-26
101108,Chris Paul,9.38577242849576,1.6605619129985971,6.70638621504243,8.267522734264391,10.523638150458462,12.039096349411572,9.161065037101702,2291.0,82,-0.22470739139405893,0.22470739139405893,-0.13532009233446074,FGA,2025-26
200768,Kyle Lowry,6.890065630569054,1.647719618023972,4.088834150400471,5.805524612628096,8.039636900446755,9.510590650198642,6.372163388804841,661.0,35,-0.5179022417642125,0.5179022417642125,-0.31431454484064886,FGA,2025-26
201142,Kevin Durant,17.07513463901471,1.7299916479134863,14.23542600615384,15.859022238111024,18.259508829124123,19.893963523318615,17.841269841269842,2268.0,62,0.766135202255132,0.766135202255132,0.4428548560793081,FGA,2025-26
201143,Al Horford,8.16124383783902,1.6318888698489094,5.4150019745565885,7.07717815641349,9.234550573271287,10.91772994083824,9.997590361445784,1660.0,60,1.836346523606764,1.836346523606764,1.1252889565799813,FGA,2025-26
201144,Mike Conley,9.072884502160552,1.6669853563926023,6.389130667810275,7.9702827863041605,10.140647622740001,11.970170741995416,9.594533029612757,1756.0,71,0.5216485274522054,0.5216485274522054,0.31292928006342285,FGA,2025-26
201566,Russell Westbrook,13.730774750349706,1.74943514301199,10.757596485819958,12.610879855447761,14.932219147406048,16.57552283357343,14.286532951289399,2094.0,75,0.5557582009396924,0.5557582009396924,0.3176786536840957,FGA,2025-26
201569,Eric Gordon,9.609545167216366,1.6623316719783352,6.876135011711027,8.465056178268908,10.766471259830688,12.287675331454832,9.5625,768.0,39,-0.04704516721636587,0.04704516721636587,-0.028300710387342602,FGA,2025-26
201572,Brook Lopez,10.725179132879125,1.7157434937876797,7.857645276099146,9.592053334583605,11.909984453430772,13.50827982578019,10.944226237234878,2546.0,80,0.21904710435575225,0.21904710435575225,0.12766891155284715,FGA,2025-26
201587,Nicolas Batum,5.52008916201841,1.598201467301916,2.943225267291257,4.438368274554994,6.575930068553129,8.199158796103141,6.281524926686218,1364.0,78,0.7614357646678078,0.7614357646678078,0.4764329030139509,FGA,2025-26
201599,DeAndre Jordan,6.767569867715459,1.7124675306632324,4.132480288584819,5.519639262812798,7.954871244142938,9.674358057930991,7.314949201741655,689.0,56,0.5473793340261954,0.5473793340261954,0.3196436278206089,FGA,2025-26
201935,James Harden,14.000597654305343,1.673144427888594,11.32148756237559,12.876738229667481,15.113680320825614,16.74517170184415,16.70967741935484,2790.0,79,2.7090797650494967,2.7090797650494967,1.6191547602786387,FGA,2025-26
201939,Stephen Curry,19.012857773133923,1.739159542722898,16.155427852272922,17.839752409359626,20.11963479997273,21.89376952179619,20.136949755446864,2249.0,70,1.1240919823129403,1.1240919823129403,0.6463420719602393,FGA,2025-26
201942,DeMar DeRozan,16.03745759632754,1.6954571823742668,13.309347259200113,14.886054959795956,17.213751733139482,18.82959765222701,17.017708709794,2767.0,77,0.980251113466462,0.980251113466462,0.578163296399941,FGA,2025-26
201950,Jrue Holiday,9.480966895382352,1.7235450311100706,6.5200144008919505,8.35411611538232,10.637148803336178,12.258828104040266,10.851130983692794,1901.0,62,1.3701640883104425,1.3701640883104425,0.7949685465589322,FGA,2025-26
201959,Taj Gibson,5.989584853565305,1.689457778142237,3.2847133991024164,4.83648294583271,7.13556157700684,8.8100381164104,8.382352941176471,408.0,37,2.3927680876111657,2.3927680876111657,1.416293510597408,FGA,2025-26
202331,Paul George,15.892534622548112,1.795454019808659,12.924400497557933,14.627180138262126,17.098662017761008,18.820182024883056,15.370786516853933,1335.0,41,-0.5217481056941793,0.5217481056941793,-0.2905939667281381,FGA,2025-26
202681,Kyrie Irving,18.44924906902065,1.8367935349347704,15.517332306938757,17.196975372641692,19.610600158519418,21.541804506308413,18.889505830094393,1801.0,50,0.44025676107374423,0.44025676107374423,0.2396876691366289,FGA,2025-26
202685,Jonas Valančiūnas,14.077457368670942,1.7259377229354878,11.15127635322556,12.952724603590244,15.252709465413956,16.782823727733422,14.830486202365309,1522.0,81,0.7530288336943673,0.7530288336943673,0.4363012776692836,FGA,2025-26
