nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season
2544,LeBron James,7.752222885233703,0.8990657915201685,6.216795757111419,7.158759199256326,8.379995035159654,9.182910302050994,8.032693093583982,2447.0,70,0.2804702083502786,0.2804702083502786,0.31195737953287134,REB,2024-25
101108,Chris Paul,4.718772173021359,0.8477002660781735,3.3100228944371204,4.155995948269989,5.283611381758192,6.077674535078792,4.651243998254038,2291.0,82,-0.06752817476732176,0.06752817476732176,-0.07966043832891097,REB,2024-25
200768,Kyle Lowry,4.324292990780258,0.8404818001278253,2.88918989494648,3.768577805709008,4.910895070532032,5.726557984496854,3.649016641452345,661.0,35,-0.6752763493279126,0.6752763493279126,-0.8034395857533295,REB,2024-25
201142,Kevin Durant,6.171467066278614,0.8352853606049706,4.7517677284122035,5.6108504238775945,6.771525243385146,7.5013651193367545,5.936507936507936,2268.0,62,-0.23495912977067857,0.23495912977067857,-0.28129204802596464,REB,2024-25
201143,Al Horford,7.803268776878963,0.8808703779525637,6.364724185646874,7.18251410909942,8.376993990668584,9.27645970684606,8.002409638554218,1660.0,60,0.19914086167525458,0.19914086167525458,0.2260728328021704,REB,2024-25
201144,Mike Conley,3.434009191125293,0.8094753786709163,2.107762848336601,2.882049085280702,3.969641963795824,4.78564267223072,3.7312072892938493,1756.0,71,0.29719809816855625,0.29719809816855625,0.36714902762889223,REB,2024-25
201566,Russell Westbrook,7.694654795667823,0.9120877181203689,6.21793958609806,7.047830259834506,8.318429259904324,9.224119460592437,6.361031518624642,2094.0,75,-1.3336232770431815,1.3336232770431815,-1.4621655905985813,REB,2024-25
201569,Eric Gordon,2.258978675463018,0.7789633173868711,0.9962708902939864,1.7479369515931584,2.764569135220734,3.5273388829904326,2.15625,768.0,39,-0.1027286754630179,0.1027286754630179,-0.13187870746935038,REB,2024-25
201572,Brook Lopez,6.385330549701758,0.8772090095687066,4.953119710984387,5.800299373621248,6.975331490883877,7.825820557285119,5.670070699135899,2546.0,80,-0.7152598505658583,0.7152598505658583,-0.8153813318875132,REB,2024-25
201587,Nicolas Batum,5.708862707806254,0.82492597569998,4.354123835970248,5.150602604692301,6.290499310708088,7.055223580528066,5.75366568914956,1364.0,78,0.04480298134330596,0.04480298134330596,0.05431151723072968,REB,2024-25
201599,DeAndre Jordan,12.944371988934499,1.2814881153858924,10.826057923382788,12.077899580078393,13.77432704247538,15.064320748920933,14.838896952104498,689.0,56,1.8945249631699994,1.8945249631699994,1.4783788787612004,REB,2024-25
201935,James Harden,5.5482691305386425,0.8117728121983304,4.237015119540509,5.031362221112564,6.075413493961621,6.896120720936284,5.883870967741936,2790.0,79,0.33560183720329384,0.33560183720329384,0.41341842466300827,REB,2024-25
201939,Stephen Curry,5.2343137564990005,0.824060395766987,3.8629836784659286,4.680542261826289,5.78063117781652,6.583490879102608,4.96220542463317,2249.0,70,-0.27210833186583017,0.27210833186583017,-0.3302043554860657,REB,2024-25
201942,DeMar DeRozan,4.087497286712232,0.7951349398089351,2.8149098515148685,3.51147518954304,4.602798902782249,5.415105739112981,3.8771232381640766,2767.0,77,-0.2103740485481551,0.2103740485481551,-0.2645765366551574,REB,2024-25
201950,Jrue Holiday,5.404299086713681,0.8562463473567599,3.975989067614586,4.827528490404402,5.993429300481309,6.792307682353231,5.018411362440821,1901.0,62,-0.3858877242728598,0.3858877242728598,-0.4506737172825305,REB,2024-25
201959,Taj Gibson,7.250736405433424,1.0080724914240082,5.666791932085769,6.56930161842844,7.898013599341205,8.989478950563887,10.588235294117647,408.0,37,3.337498888684223,3.337498888684223,3.3107727044209447,REB,2024-25
202331,Paul George,5.702934916727937,0.8556676956837869,4.242732086576318,5.110359125785575,6.287151455428564,7.074298010186337,5.90561797752809,1335.0,41,0.20268306080015286,0.20268306080015286,0.23687123146349873,REB,2024-25
202681,Kyrie Irving,4.815412288973504,0.8554427921018761,3.384965409161624,4.244963593810475,5.395137338919977,6.216641622212893,4.797334813992226,1801.0,50,-0.018077474981278208,0.018077474981278208,-0.021132301479635743,REB,2024-25
202685,Jonas Valančiūnas,13.489477332957577,1.0140551083677933,11.774047526485827,12.841283953708057,14.13580198734347,15.178995015265837,14.830486202365309,1522.0,81,1.341008869407732,1.341008869407732,1.3224220837131802,REB,2024-25
202687,Bismack Biyombo,9.670248074811145,1.0748722091321257,7.937299631171801,8.981000049309845,10.361247675245487,11.463153754332078,10.813688212927758,526.0,28,1.1434401381166133,1.1434401381166133,1.0637917032387048,REB,2024-25
202691,Klay Thompson,4.0530888955720386,0.803890083375251,2.7551670249049214,3.505484266135046,4.598770616975163,5.37694777142651,4.490872210953347,1972.0,72,0.4377833153813082,0.4377833153813082,0.5445810620566564,REB,2024-25
202692,Alec Burks,4.953114548128865,0.8405617552560962,3.6009254035403564,4.383264829412168,5.510306587532716,6.361474685501423,5.160693641618497,865.0,49,0.207579093489632,0.207579093489632,0.24695281719828938,REB,2024-25
202695,Kawhi Leonard,6.399673953796002,0.8861718675053031,4.955871459767743,5.787761671904092,6.997073395110622,7.848918396172078,6.6926994906621395,1178.0,37,0.2930255368661374,0.2930255368661374,0.3306644541662612,REB,2024-25
202696,Nikola Vučević,10.998738809136649,0.9256178883754034,9.460089872302479,10.371596388610405,11.631356112662496,12.47947080999062,11.635883905013193,2274.0,73,0.6371450958765443,0.6371450958765443,0.6883457027767996,REB,2024-25
202699,Tobias Harris,6.313287552136944,0.8454916779781461,4.977736943475253,5.7554222881754,6.885892391885193,7.768545250725716,6.741222366710013,2307.0,73,0.42793481457306903,0.42793481457306903,0.5061372284543411,REB,2024-25
202709,Cory Joseph,3.436087074542497,0.8351544675553377,2.1169015520277386,2.843346771669359,3.9777405998379676,4.8381112690282295,4.367213114754098,610.0,50,0.9311260402116011,0.9311260402116011,1.1149147569517184,REB,2024-25
202710,Jimmy Butler III,5.790495797915896,0.8356480269188964,4.433741195911361,5.222810682601846,6.343884280585609,7.14790829818611,6.099599313108185,1747.0,55,0.3091035151922892,0.3091035151922892,0.36989678098323225,REB,2024-25
203076,Anthony Davis,12.433658572924069,0.9879869707462893,10.935196867280013,11.738116337023852,13.090814389421917,14.111148883576695,12.464788732394366,1704.0,51,0.031130159470297514,0.031130159470297514,0.03150867409393358,REB,2024-25
203078,Bradley Beal,4.490304511379197,0.8426456413488466,3.132969322324244,3.955887652548312,5.0342488472303355,5.8560293127259735,3.7526501766784452,1698.0,53,-0.7376543347007516,0.7376543347007516,-0.875402777281287,REB,2024-25
203081,Damian Lillard,4.368526419980684,0.8156489574820287,3.048481386411024,3.8114998013643895,4.904755556430232,5.689604485118755,4.6762177650429795,2094.0,58,0.30769134506229534,0.30769134506229534,0.37723501297931195,REB,2024-25
203083,Andre Drummond,18.799583296287924,1.2795163034282482,16.777011324926832,17.894273806237212,19.613920542013865,20.977183956228238,14.899866488651536,749.0,40,-3.8997168076363877,3.8997168076363877,-3.0478054849225087,REB,2024-25
203084,Harrison Barnes,4.334871903332726,0.8278463334494481,3.0368558277300473,3.780306284253709,4.868196363832033,5.756208197916433,5.004484304932736,2230.0,82,0.66961240160001,0.66961240160001,0.8088607444933492,REB,2024-25
203110,Draymond Green,8.685357161783418,0.93686731287851,7.157528072106195,8.058700358498413,9.35269937768366,10.180683985489754,7.523472993437658,1981.0,68,-1.1618841683457601,1.1618841683457601,-1.240180068590385,REB,2024-25
203114,Khris Middleton,6.111821160492327,0.8413028518868853,4.699872753583139,5.531301644281456,6.69169683059485,7.498815148658941,5.822904368358914,847.0,37,-0.2889167921334126,0.2889167921334126,-0.34341591911334446,REB,2024-25
203468,CJ McCollum,4.488935762426435,0.8187924732329648,3.1439564369563806,3.932917671996722,5.021434497466713,5.833305732996644,4.161395856052344,1834.0,56,-0.32753990637409114,0.32753990637409114,-0.40002798887588054,REB,2024-25
