param,mean,sd,q5,q50,q95,rhat,ess
mu_league,-2.86418,0.110584,-3.03374,-2.86408,-2.70425,1.00453,319.965
mu_position[1],-2.84823,0.0417128,-2.91604,-2.84631,-2.78133,0.998326,362.361
mu_position[2],-2.91661,0.0495541,-2.99841,-2.9153,-2.83602,1.00526,280.402
mu_position[3],-2.80437,0.0685011,-2.90364,-2.80963,-2.68211,1.00115,345.077
mu_player[1],-2.27815,0.23231,-2.69468,-2.25689,-1.93579,1.00977,78.9131
mu_player[2],-2.95135,0.221625,-3.34734,-2.95366,-2.59216,1.01079,426.548
mu_player[3],-2.59149,0.198705,-2.91078,-2.59566,-2.27602,1.00231,499.412
mu_player[4],-2.66342,0.234226,-3.02821,-2.66946,-2.26896,1.00184,470.493
mu_player[5],-3.09746,0.235936,-3.48271,-3.09521,-2.70843,1.00041,588.297
mu_player[6],-2.45373,0.186479,-2.7588,-2.44804,-2.15494,1.02716,480.123
mu_player[7],-2.47142,0.190277,-2.7998,-2.46688,-2.18635,1.00439,631.981
mu_player[8],-2.91461,0.221216,-3.27516,-2.92403,-2.53882,1.00016,652.604
mu_player[9],-2.825,0.193173,-3.14633,-2.82353,-2.52406,1.0062,748.138
mu_player[10],-2.7671,0.247708,-3.16803,-2.77109,-2.33784,1.00181,756.331
mu_player[11],-2.30491,0.214804,-2.64938,-2.28941,-1.96782,1.00272,332.845
mu_player[12],-2.45852,0.166366,-2.73059,-2.45557,-2.19295,0.999878,401.441
mu_player[13],-3.20332,0.236102,-3.5454,-3.22865,-2.7658,1.00372,132.696
mu_player[14],-2.81272,0.22033,-3.17865,-2.81174,-2.46157,1.00025,613.734
mu_player[15],-2.32031,0.144135,-2.57988,-2.3034,-2.09328,1.00896,347.807
mu_player[16],-3.176,0.211825,-3.49909,-3.19153,-2.80685,1.00335,341.598
mu_player[17],-2.64997,0.165227,-2.92669,-2.64738,-2.38147,1.00882,339.148
mu_player[18],-3.0183,0.184171,-3.3139,-3.02451,-2.69138,1.00566,551.93
